#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_230540|815812|A/New_York/76/2016|C1|2016-04-26, 2016.32, 0.023262, -0.003814
EPI_ISL_227561|792796|A/New_York/75/2016|Original|2016-04-25, 2016.32, 0.023265, -0.003811
EPI_ISL_293416|1150991|A/New_York/A-WC-LVD-16-008/2016|Primary_specimen|2016-04-20, 2016.3, 0.023265, -0.003737
EPI_ISL_216119|731909|A/Nebraska/14/2016|Original|2016-02-26, 2016.15, 0.022682, -0.003761
EPI_ISL_293419|1151015|A/New_York/A-WC-LVD-16-011/2016|Primary_specimen|2016-04-03, 2016.25, 0.022682, -0.004133
EPI_ISL_218126|741958|A/Nebraska/13/2016|C1|2016-03-01, 2016.17, 0.022682, -0.003836
EPI_ISL_293478|1151445|A/New_York/A-WC-LVD-16-066/2016|Primary_specimen|2016-03-05, 2016.18, 0.022684, -0.003871
KX356676|A/swine/Nebraska/A01943456/2016|H1N1|USA|05/11/2016, 2016.36, 0.023852, -0.003373
EPI_ISL_215075|726285|A/Virginia/10/2016|Original|2016-02-22, 2016.14, 0.023269, -0.003138
EPI_ISL_243163|888915|A/Utah/4920/2016|PMK1|2016-01-22, 2016.06, 0.023269, -0.002840
EPI_ISL_223282|768171|A/Nebraska/17/2016|Original|2016-04-14, 2016.28, 0.023853, -0.003075
EPI_ISL_221636|759577|A/New_York/38/2016|Original|2016-04-04, 2016.26, 0.024423, -0.002429
EPI_ISL_224176|772307|A/Texas/106/2016|Original|2016-02-29, 2016.16, 0.023845, -0.002636
EPI_ISL_216110|731837|A/Texas/39/2016|Original|2016-02-22, 2016.14, 0.024426, -0.001980
KX150719|A/swine/Tennessee/A01894329/2016|H1N1|USA|03/28/2016, 2016.24, 0.023265, -0.003514
KX255755|A/swine/Ohio/A01104092/2016|H1N1|USA|04/20/2016, 2016.3, 0.023267, -0.003735
EPI_ISL_215044|726038|A/Georgia/08/2016|Original|2016-02-02, 2016.09, 0.023267, -0.002953
EPI_ISL_213236|716906|A/Florida/05/2016|Original|2016-01-08, 2016.02, 0.023267, -0.002693
EPI_ISL_214968|725547|A/Florida/19/2016|Original|2016-02-09, 2016.11, 0.023267, -0.003028
EPI_ISL_221166|757641|A/New_York/41/2016|Original|2016-03-14, 2016.2, 0.023849, -0.002780
EPI_ISL_244320|894533|A/Ohio/5145/2016|PMK1|2016-03-04, 2016.18, 0.025603, -0.000952
EPI_ISL_244406|894619|A/Ohio/5231/2016|PMK1|2016-03-02, 2016.17, 0.025603, -0.000915
EPI_ISL_232618|827845|A/California/114/2016|Original|2016-05-10, 2016.36, 0.025019, -0.002206
EPI_ISL_232616|827829|A/California/112/2016|Original|2016-05-02, 2016.33, 0.025017, -0.002096
EPI_ISL_230404|814739|A/Hawaii/52/2016|Original|2016-05-13, 2016.36, 0.024437, -0.002788
EPI_ISL_230403|814730|A/Hawaii/53/2016|Original|2016-05-18, 2016.38, 0.023856, -0.003443
EPI_ISL_214985|725683|A/Texas/31/2016|Original|2016-02-09, 2016.11, 0.023262, -0.003033
EPI_ISL_243240|888992|A/Arizona/4997/2016|PMK1|2016-02-11, 2016.11, 0.023260, -0.003035
EPI_ISL_214190|720647|A/Kansas/07/2016|Original|2016-01-31, 2016.08, 0.024430, -0.001753
EPI_ISL_244280|894493|A/Arizona/5105/2016|PMK1|2016-02-26, 2016.15, 0.024430, -0.002014
EPI_ISL_218116|741878|A/Alaska/08/2016|Original|2016-02-07, 2016.1, 0.022684, -0.003573
EPI_ISL_221038|756640|A/Texas/84/2016|Original|2016-02-25, 2016.15, 0.022684, -0.003759
EPI_ISL_221633|759553|A/New_York/33/2016|Original|2016-02-22, 2016.14, 0.024428, -0.001978
EPI_ISL_243302|889054|A/Florida/5059/2016|PMK1|2016-02-23, 2016.15, 0.023845, -0.002599
EPI_ISL_244373|894586|A/Florida/5198/2016|PMK1|2016-03-07, 2016.18, 0.023845, -0.002710
EPI_ISL_214923|725200|A/North_Dakota/05/2016|Original|2016-01-20, 2016.05, 0.023264, -0.002808
EPI_ISL_247944|910525|A/Alabama/5358/2016|PMK1|2016-03-22, 2016.22, 0.025010, -0.001694
EPI_ISL_224094|771652|A/Washington/62/2016|Original|2016-04-05, 2016.26, 0.023844, -0.003009
EPI_ISL_233529|832914|A/Connecticut/28/2016|C1|2016-03-30, 2016.25, 0.023849, -0.002966
EPI_ISL_251501|935020|A/Oklahoma/5479/2016|PMK1|2016-03-14, 2016.2, 0.023848, -0.002782
EPI_ISL_221063|756827|A/North_Carolina/11/2016|Original|2016-02-17, 2016.13, 0.023268, -0.003101
EPI_ISL_215042|726022|A/Florida/23/2016|Original|2016-02-23, 2016.15, 0.023268, -0.003176
EPI_ISL_215071|726253|A/Pennsylvania/13/2016|Original|2016-02-15, 2016.12, 0.023268, -0.003064
EPI_ISL_227411|791617|A/Pennsylvania/29/2016|Original|2016-03-10, 2016.19, 0.023268, -0.003325
EPI_ISL_221024|756528|A/Mississippi/01/2016|Original|2016-02-09, 2016.11, 0.023268, -0.003027
EPI_ISL_251454|934907|A/Alabama/5432/2016|PMK1|2016-03-11, 2016.19, 0.023268, -0.003325
EPI_ISL_206542|691186|A/Delaware/45/2015|Original|2015-12-06, 2015.92, 0.023268, -0.002320
EPI_ISL_224157|772155|A/Tennessee/18/2016|Original|2016-04-18, 2016.3, 0.023268, -0.003734
EPI_ISL_221277|758527|A/Indiana/38/2016|Original|2016-04-05, 2016.26, 0.023268, -0.003585
EPI_ISL_221126|757321|A/Idaho/15/2016|Original|2016-03-05, 2016.18, 0.023268, -0.003287
EPI_ISL_221131|757361|A/Florida/39/2016|Original|2016-03-15, 2016.21, 0.023268, -0.003399
EPI_ISL_221269|758464|A/Michigan/68/2016|Original|2016-03-24, 2016.23, 0.023268, -0.003473
EPI_ISL_223244|767869|A/Iowa/17/2016|Original|2016-04-30, 2016.33, 0.023268, -0.003845
EPI_ISL_216170|732307|A/Wyoming/03/2016|Original|2016-02-06, 2016.1, 0.023268, -0.002990
EPI_ISL_221100|757113|A/Hawaii/18/2016|Original|2016-02-28, 2016.16, 0.023852, -0.002628
EPI_ISL_232614|827813|A/Pennsylvania/84/2016|Original|2016-04-19, 2016.3, 0.023852, -0.003149
EPI_ISL_251495|935004|A/New_York/5473/2016|PMK1|2016-03-14, 2016.2, 0.023857, -0.002773
EPI_ISL_223294|768263|A/Pennsylvania/67/2016|Original|2016-04-09, 2016.27, 0.023857, -0.003033
EPI_ISL_221142|757449|A/Colorado/20/2016|Original|2016-03-03, 2016.17, 0.023857, -0.002661
EPI_ISL_227413|791633|A/Pennsylvania/32/2016|Original|2016-03-15, 2016.21, 0.024440, -0.002227
EPI_ISL_232617|827837|A/California/113/2016|Original|2016-05-06, 2016.35, 0.023859, -0.003328
VDL|A/swine/North_Carolina/15316/2016|H1N1|HA|swine|2016-03-17, 2016.21, 0.023277, -0.003390
EPI_ISL_251453|934906|A/Alabama/5431/2016|PMK1|2016-03-09, 2016.19, 0.025025, -0.001568
EPI_ISL_224125|771900|A/Virginia/53/2016|Original|2016-04-14, 2016.28, 0.025028, -0.001900
EPI_ISL_232613|827805|A/Pennsylvania/76/2016|Original|2016-03-31, 2016.25, 0.025028, -0.001788
EPI_ISL_232571|827486|A/Virginia/38/2016|Original|2016-04-23, 2016.31, 0.025028, -0.002011
VDL|A/swine/Ohio/23057/2016|H1N1|HA|swine|2016-04-25, 2016.32, 0.024443, -0.002633
EPI_ISL_256098|960287|A/Wyoming/09/2017|Original|2017-02-24, 2017.15, 0.025028, -0.005136
KY284564|A/swine/Iowa/A01782927/2016|H1N1|USA|11/03/2016, 2016.83, 0.026199, -0.002774
VDL|A/swine/Iowa/50835/2016|H1N1|HA|swine|2016-09-22, 2016.72, 0.027370, -0.001194
MF144692|A/swine/Iowa/A02214835/2017|H1N1|USA|04/07/2017, 2017.27, 0.030880, 0.000270
VDL|A/swine/Iowa/25507/2017|H1N1|HA|swine|2017-04-10, 2017.27, 0.030871, 0.000261
EPI_ISL_216186|732428|A/California/45/2016|Original|2016-02-20, 2016.14, 0.025029, -0.001377
EPI_ISL_221230|758152|A/Washington/49/2016|Original|2016-04-05, 2016.26, 0.025029, -0.001824
EPI_ISL_224133|771964|A/Vermont/19/2016|Original|2016-04-22, 2016.31, 0.024445, -0.002594
EPI_ISL_227555|792748|A/North_Carolina/47/2016|C1|2016-05-01, 2016.33, 0.024446, -0.002667
VDL|A/swine/Iowa/34572/2016|H1N1|HA|swine|2016-06-22, 2016.47, 0.024449, -0.003185
EPI_ISL_224129|771932|A/Kentucky/24/2016|Original|2016-04-26, 2016.32, 0.023868, -0.003208
EPI_ISL_227548|792694|A/Texas/135/2016|C1|2016-04-22, 2016.31, 0.023861, -0.003178
EPI_ISL_227582|792964|A/North_Carolina/48/2016|Original|2016-04-11, 2016.28, 0.023281, -0.003646
EPI_ISL_235333|842109|A/Florida/72/2016|Original|2016-08-28, 2016.65, 0.025033, -0.003271
EPI_ISL_237486|858475|A/Florida/73/2016|Original|2016-08-29, 2016.65, 0.025614, -0.002689
EPI_ISL_223299|768303|A/Texas/137/2016|Original|2016-05-09, 2016.35, 0.026779, -0.000408
EPI_ISL_243215|888967|A/Georgia/4972/2016|PMK1|2016-02-08, 2016.1, 0.024452, -0.001805
EPI_ISL_221176|757720|A/North_Carolina/34/2016|Original|2016-03-05, 2016.18, 0.024452, -0.002103
EPI_ISL_223283|768179|A/Nebraska/19/2016|Original|2016-04-25, 2016.32, 0.024452, -0.002624
EPI_ISL_251456|934909|A/Arizona/5434/2016|PMK1|2016-03-25, 2016.23, 0.026200, -0.000542
EPI_ISL_243265|889018|A/Maryland/5015/2016|PMK1|2016-02-18, 2016.13, 0.025616, -0.000754
EPI_ISL_224173|772283|A/Texas/103/2016|Original|2016-02-18, 2016.13, 0.025037, -0.001332
EPI_ISL_221140|757433|A/Pennsylvania/38/2016|Original|2016-03-11, 2016.19, 0.025037, -0.001555
EPI_ISL_244321|894534|A/Ohio/5146/2016|PMK1|2016-02-22, 2016.14, 0.024450, -0.001957
EPI_ISL_251458|934911|A/Arkansas/5436/2016|PMK1|2016-03-14, 2016.2, 0.025617, -0.001013
VDL|A/swine/Ohio/8820/2017|H1N1|HA|swine|2017-03-01, 2017.17, 0.030898, 0.000660
KY766084|A/swine/Illinois/A01932036/2017|H1N1|USA|02/06/2017, 2017.1, 0.030320, 0.000342
VDL|A/swine/Ohio/67498/2016|H1N1|HA|swine|2016-12-20, 2016.96, 0.029158, -0.000299
EPI_ISL_216185|732420|A/New_York/23/2016|Original|2016-02-16, 2016.13, 0.023876, -0.002493
EPI_ISL_216141|732085|A/New_York/16/2016|Original|2016-02-03, 2016.09, 0.024457, -0.001764
EPI_ISL_293422|1151039|A/New_York/A-WC-LVD-16-014/2016|Primary_specimen|2016-04-09, 2016.27, 0.025032, -0.001858
EPI_ISL_214193|720671|A/North_Dakota/10/2016|Original|2016-01-28, 2016.08, 0.023875, -0.002308
EPI_ISL_213176|716428|A/North_Dakota/06/2016|Original|2016-01-22, 2016.06, 0.023875, -0.002234
EPI_ISL_235010|840756|A/California/104/2016|C1|2016-04-06, 2016.26, 0.025037, -0.001816
KY348360|A/swine/North_Carolina/A01668400/2016|H1N1|USA|11/17/2016, 2016.87, 0.027392, -0.001730
EPI_ISL_221264|758424|A/Nebraska/16/2016|Original|2016-03-28, 2016.24, 0.027972, 0.001193
EPI_ISL_227404|791564|A/Tennessee/05/2016|Original|2016-03-10, 2016.19, 0.023868, -0.002724
EPI_ISL_248044|911065|A/Washington/5394/2016|PMK1|2016-03-18, 2016.21, 0.023870, -0.002796
VDL|A/swine/Ohio/87257/2016|H1N1|HA|swine|2016-09-09, 2016.68, 0.029159, 0.000743
KX298114|A/swine/Ohio/A01895881/2016|H1N1|USA|04/19/2016, 2016.3, 0.025643, -0.001359
KX380223|A/swine/Ohio/A01775532/2016|H1N1|USA|05/17/2016, 2016.38, 0.025065, -0.002234
VDL|A/swine/Ohio/17444/2016|H1N1|HA|swine|2016-03-29, 2016.24, 0.025065, -0.001714
KX150795|A/swine/Ohio/A01894324/2016|H1N1|USA|03/28/2016, 2016.24, 0.025067, -0.001711
KX185858|A/swine/Ohio/A01895375/2016|H1N1|USA|04/11/2016, 2016.28, 0.025650, -0.001277
KX358877|A/swine/Pennsylvania/A01775127/2016|H1N1|USA|05/11/2016, 2016.36, 0.027407, 0.000182
KX197531|A/swine/Ohio/A01895236/2016|H1N1|USA|04/07/2016, 2016.27, 0.026235, -0.000655
KX298087|A/swine/Ohio/A01895738/2016|H1N1|USA|04/18/2016, 2016.3, 0.025655, -0.001347
EPI_ISL_227395|791491|A/Pennsylvania/23/2016|Original|2016-02-28, 2016.16, 0.023290, -0.003191
EPI_ISL_239230|865849|A/California/153/2016|Original|2016-11-01, 2016.82, 0.026217, -0.002719
EPI_ISL_227577|792924|A/Kentucky/28/2016|M1|2016-05-03, 2016.34, 0.025042, -0.002109
EPI_ISL_221174|757704|A/Tennessee/22/2016|Original|2016-03-18, 2016.21, 0.025041, -0.001625
EPI_ISL_232615|827821|A/California/117/2016|Original|2016-05-19, 2016.38, 0.024458, -0.002841
EPI_ISL_221182|757768|A/Kentucky/17/2016|Original|2016-03-11, 2016.19, 0.024458, -0.002134
EPI_ISL_230516|815621|A/Arizona/63/2016|Original|2016-05-03, 2016.34, 0.025038, -0.002113
EPI_ISL_239347|866678|A/Nevada/47/2016|Original|2016-11-01, 2016.82, 0.026204, -0.002732
EPI_ISL_239227|865828|A/Arizona/72/2016|Original|2016-09-26, 2016.73, 0.026206, -0.002395
EPI_ISL_239346|866670|A/Nevada/48/2016|Original|2016-11-07, 2016.84, 0.025629, -0.003382
EPI_ISL_239239|865921|A/Nevada/42/2016|Original|2016-10-16, 2016.78, 0.025631, -0.003156
EPI_ISL_237804|859748|A/California/138/2016|Original|2016-10-13, 2016.78, 0.025631, -0.003156
EPI_ISL_242672|886613|A/California/194/2016|Original|2016-12-26, 2016.98, 0.027381, -0.002150
EPI_ISL_238760|862822|A/Florida/85/2016|Original|2016-10-17, 2016.79, 0.026215, -0.002609
EPI_ISL_248253|912472|A/Utah/04/2017|Original|2017-01-18, 2017.05, 0.027377, -0.002415
EPI_ISL_242676|886644|A/Colorado/46/2016|Original|2016-12-25, 2016.97, 0.026797, -0.002697
EPI_ISL_248245|912409|A/New_Mexico/03/2017|Original|2017-01-11, 2017.03, 0.027381, -0.002337
EPI_ISL_240870|874666|A/North_Dakota/29/2016|Original|2016-12-15, 2016.95, 0.027380, -0.002040
EPI_ISL_248259|912516|A/South_Carolina/03/2017|Original|2017-01-17, 2017.05, 0.026220, -0.003572
EPI_ISL_256348|961702|A/Indiana/16/2017|Original|2017-02-18, 2017.13, 0.026220, -0.003870
EPI_ISL_249937|924681|A/California/216/2016|Original|2016-12-13, 2016.94, 0.026220, -0.003163
EPI_ISL_248229|912281|A/Tennessee/36/2016|Original|2016-12-26, 2016.98, 0.026220, -0.003312
EPI_ISL_253794|945962|A/Baltimore/0104/2016||2016-03-10, 2016.19, 0.025038, -0.001555
EPI_ISL_242684|886710|A/Wisconsin/105/2016|Original|2016-12-24, 2016.97, 0.028584, -0.000910
EPI_ISL_280706|1075102|A/Texas/6176/2017|PMK1|2017-01-31, 2017.08, 0.025665, -0.004238
EPI_ISL_248255|912486|A/Wisconsin/12/2017|Original|2017-01-07, 2017.02, 0.026830, -0.002850
EPI_ISL_266696|1008537|A/Texas/86/2017|Original|2017-02-09, 2017.11, 0.027412, -0.002602
EPI_ISL_241646|880168|A/Texas/200/2016|Original|2016-12-27, 2016.98, 0.026252, -0.003279
EPI_ISL_258142|971782|A/Iowa/13/2017|Original|2017-02-24, 2017.15, 0.026832, -0.003331
EPI_ISL_280708|1075104|A/Texas/6178/2017|PMK1|2017-02-01, 2017.08, 0.028001, -0.001902
EPI_ISL_256095|960263|A/South_Carolina/05/2017|Original|2017-02-20, 2017.14, 0.026835, -0.003292
EPI_ISL_242681|886686|A/Iowa/44/2016|Original|2016-12-23, 2016.97, 0.026254, -0.003240
EPI_ISL_258151|971849|A/Michigan/36/2017|Original|2017-02-27, 2017.16, 0.026839, -0.003362
EPI_ISL_282769|1085269|A/Hawaii/46/2017|Original|2017-08-24, 2017.64, 0.031545, -0.000441
EPI_ISL_280705|1075101|A/Texas/6175/2017|PMK1|2017-01-30, 2017.08, 0.028008, -0.001895
EPI_ISL_256359|961797|A/Louisiana/11/2017|Original|2017-02-16, 2017.13, 0.026846, -0.003243
EPI_ISL_242682|886694|A/Texas/03/2017|Original|2017-01-05, 2017.01, 0.027427, -0.002216
EPI_ISL_256358|961787|A/Louisiana/12/2017|Original|2017-02-17, 2017.13, 0.026841, -0.003248
EPI_ISL_259825|980080|A/Minnesota/19/2017|C1|2017-03-12, 2017.2, 0.027426, -0.002924
EPI_ISL_249936|924673|A/Alabama/05/2017|Original|2017-01-30, 2017.08, 0.027426, -0.002477
EPI_ISL_248260|912524|A/Arkansas/06/2017|Original|2017-01-19, 2017.05, 0.026844, -0.002948
EPI_ISL_252984|942648|A/Minnesota/09/2017|Original|2017-01-30, 2017.08, 0.028012, -0.001891
EPI_ISL_252986|942664|A/Texas/39/2017|Original|2017-02-03, 2017.09, 0.027428, -0.002512
EPI_ISL_255314|955607|A/Texas/42/2017|Original|2017-01-31, 2017.08, 0.026850, -0.003053
EPI_ISL_255313|955599|A/Texas/41/2017|Original|2017-01-31, 2017.08, 0.026850, -0.003053
EPI_ISL_257810|969961|A/Rhode_Island/08/2017|Original|2017-02-15, 2017.12, 0.026263, -0.003789
EPI_ISL_244237|894235|A/Maryland/02/2017|Original|2017-01-04, 2017.01, 0.026263, -0.003379
EPI_ISL_255940|959579|A/California/31/2017|Original|2017-01-18, 2017.05, 0.026263, -0.003528
EPI_ISL_244233|894203|A/Florida/110/2016|Original|2016-12-26, 2016.98, 0.026263, -0.003268
EPI_ISL_248262|912540|A/Texas/18/2017|Original|2017-01-17, 2017.05, 0.026263, -0.003528
EPI_ISL_255804|958431|A/Tennessee/08/2017|Original|2017-01-09, 2017.02, 0.026263, -0.003417
EPI_ISL_253221|943676|A/Texas/51/2017|Original|2017-02-16, 2017.13, 0.026263, -0.003826
EPI_ISL_240871|874674|A/Nebraska/28/2016|Original|2016-12-14, 2016.94, 0.026263, -0.003119
EPI_ISL_248234|912321|A/Texas/08/2017|Original|2017-01-08, 2017.02, 0.026263, -0.003417
EPI_ISL_240868|874650|A/New_Mexico/52/2016|Original|2016-11-29, 2016.9, 0.026263, -0.002970
EPI_ISL_258152|971852|A/West_Virginia/05/2017|Original|2017-01-30, 2017.08, 0.026263, -0.003640
EPI_ISL_241640|880120|A/California/174/2016|Original|2016-12-17, 2016.95, 0.026263, -0.003156
EPI_ISL_241647|880176|A/Iowa/41/2016|Original|2016-12-19, 2016.96, 0.026263, -0.003193
EPI_ISL_241641|880128|A/Maryland/29/2016|Original|2016-12-06, 2016.92, 0.026263, -0.003045
EPI_ISL_257807|969937|A/Ohio/06/2017|Original|2017-02-08, 2017.1, 0.026263, -0.003714
EPI_ISL_280700|1075096|A/Texas/6170/2017|PMK1|2017-02-06, 2017.1, 0.026263, -0.003714
EPI_ISL_249943|924729|A/Arizona/02/2017|Original|2017-01-20, 2017.05, 0.026263, -0.003528
EPI_ISL_253214|943620|A/Louisiana/07/2017|Original|2017-01-29, 2017.08, 0.026263, -0.003640
EPI_ISL_264363|1002936|A/New_York/26/2017|Original|2017-04-01, 2017.25, 0.026263, -0.004272
EPI_ISL_261834|989322|A/Louisiana/21/2017|Original|2017-03-17, 2017.21, 0.026263, -0.004123
EPI_ISL_244238|894243|A/Maryland/32/2016|Original|2016-12-20, 2016.96, 0.026263, -0.003193
EPI_ISL_248237|912345|A/California/01/2017|Original|2017-01-04, 2017.01, 0.026263, -0.003379
EPI_ISL_244234|894211|A/Georgia/63/2016|Original|2016-12-20, 2016.96, 0.026263, -0.003193
EPI_ISL_256914|964251|A/Rhode_Island/05/2017|C1|2017-02-01, 2017.08, 0.026263, -0.003640
EPI_ISL_261802|989070|A/Tennessee/20/2017|Original|2017-02-17, 2017.13, 0.028602, -0.001487
EPI_ISL_248279|912673|A/Maryland/06/2017|Original|2017-01-16, 2017.04, 0.027430, -0.002324
EPI_ISL_258136|971737|A/West_Virginia/08/2017|C1|2017-02-11, 2017.11, 0.026850, -0.003165
EPI_ISL_268460|1017784|A/Arizona/23/2017|Original|2017-03-29, 2017.24, 0.027433, -0.003065
EPI_ISL_266684|1008442|A/Texas/103/2017|Original|2017-04-01, 2017.25, 0.026855, -0.003681
EPI_ISL_266682|1008426|A/Texas/101/2017|Original|2017-03-29, 2017.24, 0.026855, -0.003644
EPI_ISL_255806|958446|A/Michigan/15/2017|Original|2017-01-25, 2017.07, 0.026852, -0.003014
EPI_ISL_248950|917589|A/Missouri/04/2017|Original|2017-01-12, 2017.03, 0.028016, -0.001701
EPI_ISL_252983|942640|A/Kansas/05/2017|Original|2017-02-06, 2017.1, 0.028019, -0.001959
EPI_ISL_255948|959643|A/Missouri/08/2017|Original|2017-02-16, 2017.13, 0.027441, -0.002648
EPI_ISL_249942|924721|A/Arizona/03/2017|Original|2017-01-27, 2017.07, 0.027441, -0.002425
EPI_ISL_248278|912665|A/Florida/04/2017|Original|2017-01-15, 2017.04, 0.027441, -0.002313
EPI_ISL_252982|942632|A/Kansas/02/2017|Original|2017-01-11, 2017.03, 0.027441, -0.002276
EPI_ISL_249095|918700|A/Washington/08/2017|Original|2017-01-23, 2017.06, 0.026853, -0.002976
EPI_ISL_280710|1075106|A/Texas/6180/2017|PMK1|2017-02-01, 2017.08, 0.027437, -0.002466
EPI_ISL_257820|970041|A/Virginia/12/2017|Original|2017-02-11, 2017.11, 0.026855, -0.003160
EPI_ISL_253212|943604|A/Iowa/07/2017|Original|2017-02-01, 2017.08, 0.026858, -0.003045
EPI_ISL_248244|912401|A/Tennessee/03/2017|Original|2017-01-15, 2017.04, 0.028021, -0.001734
EPI_ISL_264380|1003068|A/Maryland/31/2017|Original|2017-03-30, 2017.25, 0.027440, -0.003096
EPI_ISL_281582|1078270|A/California/74/2017|Original|2017-08-29, 2017.65, 0.028604, -0.003419
EPI_ISL_275685|1047331|A/Washington/293/2017|Original|2017-07-06, 2017.51, 0.026859, -0.004644
EPI_ISL_248251|912456|A/Louisiana/01/2017|Original|2017-01-05, 2017.01, 0.026855, -0.002788
EPI_ISL_256910|964219|A/Idaho/13/2017|Original|2017-02-28, 2017.16, 0.029765, -0.000435
EPI_ISL_261837|989343|A/Utah/22/2017|Original|2017-04-06, 2017.26, 0.028021, -0.002552
EPI_ISL_257784|969754|A/California/39/2017|Original|2017-02-01, 2017.08, 0.026861, -0.003042
EPI_ISL_257788|969786|A/California/44/2017|Original|2017-02-10, 2017.11, 0.026861, -0.003153
EPI_ISL_257790|969802|A/California/46/2017|Original|2017-02-24, 2017.15, 0.026861, -0.003302
EPI_ISL_257786|969770|A/California/42/2017|Original|2017-02-09, 2017.11, 0.026861, -0.003153
EPI_ISL_257791|969810|A/California/47/2017|Original|2017-03-07, 2017.18, 0.027442, -0.002834
EPI_ISL_257819|970033|A/Utah/16/2017|Original|2017-03-11, 2017.19, 0.027444, -0.002868
EPI_ISL_261822|989227|A/Idaho/22/2017|Original|2017-03-30, 2017.25, 0.028610, -0.001925
EPI_ISL_252987|942672|A/Texas/37/2017|Original|2017-01-28, 2017.08, 0.028610, -0.001293
EPI_ISL_258144|971798|A/Louisiana/16/2017|Original|2017-02-23, 2017.15, 0.028610, -0.001553
EPI_ISL_256355|961758|A/Iowa/09/2017|Original|2017-02-17, 2017.13, 0.029196, -0.000893
EPI_ISL_256356|961766|A/Iowa/10/2017|Original|2017-02-17, 2017.13, 0.029196, -0.000893
EPI_ISL_257814|969993|A/South_Dakota/13/2017|Original|2017-02-18, 2017.13, 0.028615, -0.001474
EPI_ISL_257813|969985|A/South_Dakota/10/2017|Original|2017-02-09, 2017.11, 0.028615, -0.001400
EPI_ISL_255945|959619|A/Minnesota/11/2017|Original|2017-02-12, 2017.12, 0.028615, -0.001437
EPI_ISL_223297|768287|A/South_Dakota/02/2016|Original|2016-01-16, 2016.04, 0.022095, -0.003940
EPI_ISL_224168|772243|A/Texas/94/2016|Original|2016-01-25, 2016.07, 0.022095, -0.004051
EPI_ISL_244317|894530|A/New_York/5142/2016|PMK1|2016-03-07, 2016.18, 0.023257, -0.003299
EPI_ISL_221635|759569|A/New_York/37/2016|Original|2016-03-24, 2016.23, 0.023259, -0.003482
EPI_ISL_293449|1151213|A/New_York/A-WC-LVD-16-034/2016|Primary_specimen|2016-02-01, 2016.08, 0.022681, -0.003502
EPI_ISL_218097|741726|A/Oregon/07/2016|C1|2016-02-24, 2016.15, 0.022681, -0.003762
EPI_ISL_227541|792639|A/New_York/73/2016|C1|2016-04-20, 2016.3, 0.022681, -0.004320
EPI_ISL_223284|768187|A/New_Hampshire/18/2016|Original|2016-04-11, 2016.28, 0.022681, -0.004246
EPI_ISL_218084|741623|A/New_York/17/2016|Original|2016-02-07, 2016.1, 0.022681, -0.003576
EPI_ISL_224193|772439|A/Connecticut/11/2016|Original|2016-02-29, 2016.16, 0.022097, -0.004384
EPI_ISL_221631|759537|A/New_Mexico/32/2016|Original|2016-03-28, 2016.24, 0.023847, -0.002932
EPI_ISL_218123|741934|A/Colorado/16/2016|Original|2016-02-28, 2016.16, 0.023264, -0.003217
EPI_ISL_277247|1056757|A/Delaware/28/2017|Original|2017-08-11, 2017.61, 0.026774, -0.005100
EPI_ISL_252743|941706|A/Hawaii/04/2017|Original|2017-01-18, 2017.05, 0.024432, -0.005359
EPI_ISL_273781|1039731|A/New_Jersey/25/2017|Original|2017-05-28, 2017.41, 0.025016, -0.006115
EPI_ISL_273775|1039683|A/Arizona/40/2017|Original|2017-06-15, 2017.45, 0.026773, -0.004506
EPI_ISL_261820|989211|A/Arizona/22/2017|Original|2017-04-02, 2017.25, 0.025011, -0.005524
EPI_ISL_261819|989203|A/Arizona/21/2017|Original|2017-04-01, 2017.25, 0.025011, -0.005524
EPI_ISL_256088|960209|A/Arizona/10/2017|Original|2017-02-19, 2017.13, 0.025014, -0.005075
EPI_ISL_268459|1017776|A/Arizona/26/2017|Original|2017-04-24, 2017.31, 0.025014, -0.005745
EPI_ISL_261818|989197|A/Arizona/15/2017|Original|2017-02-27, 2017.16, 0.024434, -0.005766
EPI_ISL_252742|941698|A/Arizona/07/2017|Original|2017-02-05, 2017.1, 0.024434, -0.005543
EPI_ISL_224170|772259|A/Texas/99/2016|Original|2016-02-15, 2016.12, 0.023257, -0.003075
EPI_ISL_213204|716652|A/Rhode_Island/02/2016|Original|2016-01-19, 2016.05, 0.022679, -0.003393
EPI_ISL_232581|827561|A/Massachusetts/24/2016|Original|2016-03-11, 2016.19, 0.022679, -0.003914
EPI_ISL_288564|1124354|A/North_Dakota/28/2017|Original|2017-11-23, 2017.88, 0.027962, -0.004917
EPI_ISL_273769|1039635|A/Alaska/18/2017|Original|2017-06-24, 2017.48, 0.026194, -0.005197
EPI_ISL_277881|1060179|A/Hawaii/40/2017|Original|2017-07-31, 2017.58, 0.027356, -0.004407
EPI_ISL_227589|793020|A/Wisconsin/68/2016|C1|2016-04-05, 2016.26, 0.024428, -0.002424
EPI_ISL_244386|894599|A/Massachusetts/5211/2016|PMK1|2016-02-29, 2016.16, 0.024431, -0.002050
EPI_ISL_243179|888931|A/Ohio/4936/2016|PMK1|2016-01-19, 2016.05, 0.023853, -0.002218
KX150713|A/swine/Ohio/A01894414/2016|H1N1|USA|03/29/2016, 2016.24, 0.023855, -0.002923
