#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_205493|685531|A/Pennsylvania/49/2015|Original|2015-12-02, 2015.91, 0.025498, -0.004664
EPI_ISL_222188|762569|A/Illinois/29/2015|Original|2015-12-04, 2015.92, 0.025498, -0.004701
EPI_ISL_216183|732404|A/Massachusetts/05/2016|Original|2016-02-21, 2016.14, 0.026079, -0.004940
EPI_ISL_227531|792561|A/Massachusetts/29/2016|C1|2016-03-29, 2016.24, 0.026079, -0.005312
EPI_ISL_244387|894600|A/Massachusetts/5212/2016|PMK1|2016-02-29, 2016.16, 0.025500, -0.005593
EPI_ISL_221211|758000|A/Vermont/13/2016|Original|2016-03-20, 2016.22, 0.025500, -0.005816
EPI_ISL_216940|736746|A/Gainesville/03/2016|1_passage_in_MDCK-SIAT2|2016-01-31, 2016.08, 0.024332, -0.006463
EPI_ISL_216127|731973|A/North_Dakota/21/2016|Original|2016-03-05, 2016.18, 0.024913, -0.006254
EPI_ISL_224190|772415|A/California/09/2016|Original|2016-01-16, 2016.04, 0.024913, -0.005733
EPI_ISL_216106|731805|A/Kansas/08/2016|Original|2016-02-17, 2016.13, 0.027245, -0.003736
EPI_ISL_216105|731797|A/North_Carolina/12/2016|Original|2016-02-19, 2016.13, 0.027245, -0.003737
EPI_ISL_214212|720822|A/Florida/12/2016|Original|2016-01-29, 2016.08, 0.027244, -0.003551
EPI_ISL_221040|756656|A/Texas/38/2016|Original|2016-02-09, 2016.11, 0.027244, -0.003663
EPI_ISL_221036|756624|A/Texas/37/2016|Original|2016-02-09, 2016.11, 0.027244, -0.003663
EPI_ISL_207951|698025|A/Tennessee/22/2015|Original|2015-12-14, 2015.94, 0.026079, -0.004195
EPI_ISL_207952|698033|A/Tennessee/23/2015|Original|2015-12-11, 2015.93, 0.026079, -0.004158
EPI_ISL_235548|844057|A/Michigan/102/2016|Original|2016-09-07, 2016.68, 0.029576, -0.003453
EPI_ISL_248361|913301|A/Washington/01/2017|Original|2017-01-06, 2017.02, 0.029575, -0.004720
EPI_ISL_256096|960271|A/Texas/44/2017|C1|2017-02-13, 2017.12, 0.028998, -0.005670
EPI_ISL_248944|917541|A/Idaho/03/2017|Original|2017-01-15, 2017.04, 0.028998, -0.005372
EPI_ISL_235570|844233|A/Wisconsin/79/2016|Original|2016-09-15, 2016.7, 0.028411, -0.004693
EPI_ISL_236227|849498|A/Wisconsin/81/2016|Original|2016-09-21, 2016.72, 0.028991, -0.004187
EPI_ISL_236228|849506|A/Wisconsin/82/2016|Original|2016-09-23, 2016.72, 0.028991, -0.004187
EPI_ISL_213173|716404|A/Texas/02/2016|Original|2016-01-05, 2016.01, 0.026076, -0.004458
EPI_ISL_224153|772123|A/Arizona/60/2015|Original|2015-12-30, 2015.99, 0.026076, -0.004384
EPI_ISL_221022|756516|A/Maine/06/2016|C1|2016-02-16, 2016.13, 0.026659, -0.004322
EPI_ISL_214997|725779|A/Indiana/23/2016|Original|2016-02-10, 2016.11, 0.028412, -0.002495
EPI_ISL_213167|716360|A/North_Dakota/01/2016|Original|2016-01-04, 2016.01, 0.027251, -0.003283
EPI_ISL_223309|768383|A/Wisconsin/64/2016|Original|2016-04-21, 2016.3, 0.028419, -0.003195
EPI_ISL_213159|716299|A/Virginia/01/2016|C1|2016-01-07, 2016.02, 0.027833, -0.002739
EPI_ISL_214205|720766|A/Delaware/05/2016|Original|2016-01-25, 2016.07, 0.026660, -0.004098
EPI_ISL_244323|894536|A/Ohio/5148/2016|PMK1|2016-03-02, 2016.17, 0.026662, -0.004468
EPI_ISL_223293|768255|A/Pennsylvania/63/2016|Original|2016-03-31, 2016.25, 0.026669, -0.004759
EPI_ISL_203298|678992|A/Illinois/23/2015|Original|2015-11-16, 2015.87, 0.026671, -0.003343
EPI_ISL_208481|700748|A/Idaho/43/2015|Original|2015-12-30, 2015.99, 0.027838, -0.002622
KX185831|A/swine/Ohio/A01894607/2016|H1N1|USA|03/31/2016, 2016.25, 0.026092, -0.005336
EPI_ISL_216117|731893|A/Louisiana/05/2016|Original|2016-02-17, 2016.13, 0.027255, -0.003726
EPI_ISL_221128|757337|A/Nevada/26/2016|Original|2016-03-14, 2016.2, 0.027255, -0.003987
KX185861|A/swine/Illinois/A01894700/2016|H1N1|USA|04/01/2016, 2016.25, 0.027258, -0.004170
KX380253|A/swine/Illinois/A01775767/2016|H1N1|USA|05/24/2016, 2016.39, 0.026675, -0.005274
EPI_ISL_223237|767813|A/Illinois/42/2016|Original|2016-04-08, 2016.27, 0.026675, -0.004828
EPI_ISL_221248|758296|A/Illinois/29/2016|Original|2016-03-15, 2016.21, 0.026676, -0.004604
EPI_ISL_206535|691129|A/Nevada/42/2015|Original|2015-12-23, 2015.97, 0.027260, -0.003126
EPI_ISL_211720|709524|A/Pennsylvania/06/2016|Original|2016-01-05, 2016.01, 0.026677, -0.003857
EPI_ISL_224078|771524|A/Tennessee/21/2016|C1|2016-03-09, 2016.19, 0.027258, -0.003946
EPI_ISL_293360|1150543|A/New_York/A-WC-LVD-16-072/2016|Primary_specimen|2016-02-19, 2016.13, 0.027839, -0.003142
EPI_ISL_248020|911041|A/Delaware/5370/2016|PMK1|2016-03-23, 2016.23, 0.027262, -0.004092
EPI_ISL_216116|731885|A/Indiana/27/2016|Original|2016-03-01, 2016.17, 0.027262, -0.003868
EPI_ISL_221190|757832|A/Wisconsin/54/2016|Original|2016-03-15, 2016.21, 0.026679, -0.004600
EPI_ISL_281607|1078467|A/Ohio/38/2017|Original|2017-08-24, 2017.64, 0.033148, -0.003456
EPI_ISL_221070|756877|A/Arizona/42/2016|Original|2016-02-15, 2016.12, 0.026684, -0.004260
EPI_ISL_221030|756576|A/Texas/68/2016|Original|2016-01-21, 2016.06, 0.027848, -0.002872
EPI_ISL_232619|827853|A/California/115/2016|Original|2016-05-12, 2016.36, 0.027850, -0.003988
CY242952|A/swine/Indiana/16TOSU4933/2016|H1N1|USA|08/01/2016, 2016.58, 0.026681, -0.005975
EPI_ISL_221087|757009|A/Kentucky/13/2016|Original|2016-02-23, 2016.15, 0.026684, -0.004372
EPI_ISL_251463|934921|A/Delaware/5441/2016|PMK1|2016-03-02, 2016.17, 0.027263, -0.003867
EPI_ISL_224106|771748|A/Maine/15/2016|Original|2016-04-18, 2016.3, 0.027266, -0.004348
EPI_ISL_227588|793012|A/Utah/40/2016|Original|2016-05-23, 2016.39, 0.027264, -0.004686
EPI_ISL_230507|815548|A/Illinois/40/2016|Original|2016-04-01, 2016.25, 0.027266, -0.004162
EPI_ISL_221246|758280|A/Illinois/27/2016|Original|2016-03-20, 2016.22, 0.027266, -0.004050
EPI_ISL_213250|717018|A/Minnesota/08/2016|Original|2016-01-19, 2016.05, 0.027849, -0.002834
EPI_ISL_244369|894582|A/California/5194/2016|PMK1|2016-03-07, 2016.18, 0.027848, -0.003319
KX088409|A/swine/Illinois/A01733930/2016|H1N1|USA|03/22/2016, 2016.22, 0.026689, -0.004628
EPI_ISL_243269|889022|A/Ohio/5027/2016|PMK1|2016-02-12, 2016.12, 0.026688, -0.004256
EPI_ISL_215047|726062|A/Georgia/12/2016|Original|2016-02-02, 2016.09, 0.027271, -0.003561
EPI_ISL_221251|758320|A/Illinois/35/2016|Original|2016-02-09, 2016.11, 0.026690, -0.004217
EPI_ISL_216139|732069|A/Indiana/32/2016|Original|2016-03-05, 2016.18, 0.027269, -0.003898
EPI_ISL_221027|756552|A/Tennessee/06/2016|Original|2016-02-09, 2016.11, 0.026688, -0.004218
EPI_ISL_224160|772179|A/Georgia/33/2016|C1|2016-03-10, 2016.19, 0.026690, -0.004514
EPI_ISL_243177|888929|A/New_York/4934/2016|PMK1|2016-02-01, 2016.08, 0.027272, -0.003523
EPI_ISL_210326|706346|A/Wisconsin/09/2016|Original|2016-01-07, 2016.02, 0.026693, -0.003879
EPI_ISL_221263|758416|A/Nebraska/15/2016|Original|2016-03-24, 2016.23, 0.026693, -0.004661
EPI_ISL_247862|910443|A/Alabama/5276/2016|PMK1|2016-03-10, 2016.19, 0.026693, -0.004512
EPI_ISL_244780|896537|A/Rochester/U009/2016|C1|2016-03-01, 2016.17, 0.026692, -0.004438
EPI_ISL_247877|910458|A/Georgia/5291/2016|PMK1|2016-03-08, 2016.19, 0.027274, -0.003931
EPI_ISL_205496|685555|A/Wisconsin/91/2015|Original|2015-12-09, 2015.93, 0.026695, -0.003542
EPI_ISL_224165|772219|A/Michigan/57/2016|Original|2016-03-31, 2016.25, 0.026111, -0.005317
EPI_ISL_213237|716914|A/Florida/04/2016|Original|2016-01-16, 2016.04, 0.026697, -0.003949
EPI_ISL_221243|758256|A/Illinois/23/2016|Original|2016-03-06, 2016.18, 0.026699, -0.004468
EPI_ISL_230509|815564|A/Florida/48/2016|C1|2016-03-28, 2016.24, 0.026699, -0.004692
EPI_ISL_220991|756293|A/Ohio/07/2016|Original|2016-01-28, 2016.08, 0.027279, -0.003516
KU861184|A/swine/Illinois/A01731290/2016|H1N1|USA|02/09/2016, 2016.11, 0.027862, -0.003045
EPI_ISL_221240|758232|A/Illinois/20/2016|Original|2016-03-24, 2016.23, 0.027863, -0.003490
EPI_ISL_216157|732209|A/Delaware/07/2016|Original|2016-02-16, 2016.13, 0.026702, -0.004280
EPI_ISL_253856|963313|A/Baltimore/0118/2016||2016-03-19, 2016.22, 0.026118, -0.005198
EPI_ISL_221086|757001|A/Kentucky/12/2016|Original|2016-03-03, 2016.17, 0.027281, -0.003849
EPI_ISL_227423|791713|A/Connecticut/17/2016|C1|2016-04-06, 2016.26, 0.028446, -0.003019
EPI_ISL_227568|792852|A/Connecticut/31/2016|Original|2016-04-02, 2016.25, 0.027286, -0.004142
EPI_ISL_221079|756946|A/Connecticut/16/2016|Original|2016-03-03, 2016.17, 0.027868, -0.003263
EPI_ISL_224128|771924|A/Kentucky/23/2016|M1|2016-04-17, 2016.29, 0.029031, -0.002546
EPI_ISL_244275|894488|A/Alabama/5100/2016|PMK1|2016-03-07, 2016.18, 0.026697, -0.004470
EPI_ISL_214915|725139|A/Georgia/01/2016|Original|2016-01-05, 2016.01, 0.026701, -0.003833
EPI_ISL_224080|771540|A/Texas/122/2016|C1|2016-03-25, 2016.23, 0.026701, -0.004652
EPI_ISL_213157|716283|A/Washington/71/2015|Original|2015-12-25, 2015.97, 0.026702, -0.003684
EPI_ISL_213219|716771|A/North_Dakota/04/2016|C1|2016-01-19, 2016.05, 0.027866, -0.002818
EPI_ISL_223248|767901|A/Kansas/26/2016|Original|2016-04-05, 2016.26, 0.027868, -0.003598
EPI_ISL_221266|758440|A/Kansas/24/2016|Original|2016-03-31, 2016.25, 0.027868, -0.003560
EPI_ISL_248360|913293|A/Wisconsin/09/2017|Original|2017-01-17, 2017.05, 0.030785, -0.003622
EPI_ISL_221276|758519|A/Texas/128/2016|Original|2016-03-23, 2016.23, 0.028437, -0.002917
KX150759|A/swine/North_Carolina/A01894485/2016|H1N1|USA|03/28/2016, 2016.24, 0.026105, -0.005286
EPI_ISL_203301|679013|A/Minnesota/48/2015|Original|2015-11-17, 2015.87, 0.026105, -0.003908
EPI_ISL_244403|894616|A/New_York/5228/2016|PMK1|2016-03-08, 2016.19, 0.026105, -0.005100
EPI_ISL_253855|945843|A/EastBaltimore/0141/2016||2016-04-16, 2016.29, 0.026105, -0.005472
EPI_ISL_293466|1151349|A/New_York/A-WC-LVD-16-052/2016|Primary_specimen|2016-03-01, 2016.17, 0.026105, -0.005025
EPI_ISL_213203|716644|A/Nebraska/03/2016|Original|2016-01-11, 2016.03, 0.026105, -0.004504
EPI_ISL_214215|720846|A/New_York/15/2016|Original|2016-02-01, 2016.08, 0.026105, -0.004690
EPI_ISL_211715|709484|A/Illinois/02/2016|Original|2016-01-17, 2016.05, 0.026105, -0.004579
EPI_ISL_243326|889078|A/Ohio/5083/2016|PMK1|2016-02-22, 2016.14, 0.026105, -0.004914
EPI_ISL_206550|691242|A/Montana/37/2015|Original|2015-12-18, 2015.95, 0.026105, -0.004206
EPI_ISL_221035|756616|A/Texas/75/2016|Original|2016-02-09, 2016.11, 0.026105, -0.004802
EPI_ISL_243189|888941|A/Utah/4946/2016|PMK1|2016-01-15, 2016.04, 0.026105, -0.004541
EPI_ISL_221209|757984|A/Indiana/37/2016|Original|2016-03-22, 2016.22, 0.026105, -0.005212
EPI_ISL_251480|934965|A/Nebraska/5458/2016|PMK1|2016-03-11, 2016.19, 0.026105, -0.005100
EPI_ISL_221124|757305|A/Utah/24/2016|Original|2016-03-07, 2016.18, 0.026105, -0.005063
EPI_ISL_224083|771564|A/Illinois/33/2016|C1|2016-02-01, 2016.08, 0.026105, -0.004690
EPI_ISL_221265|758432|A/Kansas/23/2016|Original|2016-04-03, 2016.25, 0.026105, -0.005323
EPI_ISL_221104|757145|A/California/68/2016|Original|2016-02-11, 2016.11, 0.026105, -0.004802
EPI_ISL_220998|756343|A/Nebraska/02/2016|Original|2016-01-11, 2016.03, 0.026105, -0.004504
EPI_ISL_221160|757593|A/Montana/35/2016|Original|2016-03-10, 2016.19, 0.026105, -0.005100
EPI_ISL_221032|756592|A/Texas/70/2016|Original|2016-01-23, 2016.06, 0.026105, -0.004616
EPI_ISL_228172|798524|A/Michigan/68/2015||2015-11-03, 2015.83, 0.026105, -0.003759
EPI_ISL_244318|894531|A/New_York/5143/2016|PMK1|2016-03-07, 2016.18, 0.026105, -0.005063
EPI_ISL_243253|889005|A/Georgia/5009/2016|PMK1|2016-02-17, 2016.13, 0.026105, -0.004876
EPI_ISL_206538|691153|A/Wisconsin/93/2015|Original|2015-12-23, 2015.97, 0.026105, -0.004281
EPI_ISL_213261|717106|A/California/14/2016|Original|2016-01-11, 2016.03, 0.026105, -0.004504
EPI_ISL_230539|815804|A/Illinois/44/2016|C1|2016-03-07, 2016.18, 0.026105, -0.005063
EPI_ISL_251485|934977|A/New_Jersey/5463/2016|PMK1|2016-03-14, 2016.2, 0.026105, -0.005137
EPI_ISL_206523|691037|A/Illinois/24/2015|C1|2015-11-21, 2015.88, 0.026105, -0.003946
EPI_ISL_210283|706005|A/Colorado/36/2015|Original|2015-12-22, 2015.96, 0.026105, -0.004243
EPI_ISL_214208|720790|A/Kentucky/03/2016|M1|2016-01-27, 2016.07, 0.026105, -0.004653
EPI_ISL_215069|726237|A/Ohio/06/2016|Original|2016-01-28, 2016.08, 0.026105, -0.004690
EPI_ISL_213168|716368|A/Michigan/71/2015|C1|2015-12-21, 2015.96, 0.026105, -0.004243
EPI_ISL_211947|710538|A/Pennsylvania/55/2015|Original|2015-12-29, 2015.98, 0.026105, -0.004318
EPI_ISL_211714|709476|A/Illinois/01/2016|Original|2016-01-14, 2016.04, 0.026105, -0.004541
EPI_ISL_244409|894622|A/Ohio/5234/2016|PMK1|2016-02-29, 2016.16, 0.026105, -0.004988
EPI_ISL_216279|733164|A/Georgia/06/2016|Original|2016-01-21, 2016.06, 0.026105, -0.004616
EPI_ISL_218163|742252|A/Virginia/08/2016|C1|2016-02-02, 2016.09, 0.026105, -0.004728
EPI_ISL_244415|894628|A/Washington/5240/2016|PMK1|2016-03-08, 2016.19, 0.026105, -0.005100
EPI_ISL_243156|888906|A/Illinois/4913/2016|PMK1|2016-01-20, 2016.05, 0.026105, -0.004579
EPI_ISL_221643|759633|A/Pennsylvania/25/2016|Original|2016-02-21, 2016.14, 0.026105, -0.004914
EPI_ISL_203289|678921|A/Arizona/28/2015|Original|2015-11-03, 2015.83, 0.026105, -0.003759
EPI_ISL_251511|935044|A/Virginia/5489/2016|PMK1|2016-03-01, 2016.17, 0.026105, -0.005025
EPI_ISL_207366|695373|A/Wisconsin/89/2015|C1|2015-11-25, 2015.89, 0.026105, -0.003983
EPI_ISL_214941|725341|A/Nebraska/08/2016|Original|2016-02-20, 2016.14, 0.026105, -0.004914
EPI_ISL_207379|695477|A/Wisconsin/90/2015|C1|2015-12-08, 2015.93, 0.026105, -0.004132
EPI_ISL_244763|896459|A/Rochester/U022/2016|original_sample_material|2016-03-01, 2016.17, 0.026105, -0.005025
EPI_ISL_206541|691178|A/Washington/67/2015|Original|2015-11-30, 2015.9, 0.026105, -0.004020
EPI_ISL_206999|693458|A/Michigan/80/2015|Original|2015-12-21, 2015.96, 0.026105, -0.004243
EPI_ISL_205485|685467|A/Indiana/30/2015|Original|2015-12-14, 2015.94, 0.026105, -0.004169
EPI_ISL_222181|762515|A/Florida/49/2016|Original|2016-03-28, 2016.24, 0.026105, -0.005286
EPI_ISL_227432|791784|A/Massachusetts/18/2016|Original|2016-02-26, 2016.15, 0.026105, -0.004951
EPI_ISL_213212|716715|A/Louisiana/10/2015|Original|2015-11-11, 2015.85, 0.026105, -0.003834
EPI_ISL_232582|827568|A/Georgia/41/2016|Original|2016-03-08, 2016.19, 0.026105, -0.005100
EPI_ISL_243325|889077|A/Ohio/5082/2016|PMK1|2016-02-17, 2016.13, 0.026105, -0.004876
EPI_ISL_211716|709492|A/Illinois/03/2016|Original|2016-01-18, 2016.05, 0.026105, -0.004579
EPI_ISL_213130|716074|A/New_Hampshire/02/2016|Original|2016-01-06, 2016.02, 0.026105, -0.004467
EPI_ISL_253819|945746|A/Baltimore/0158/2016||2016-04-21, 2016.3, 0.026105, -0.005509
EPI_ISL_202370|674957|A/Ohio/30/2015|Original|2015-10-28, 2015.82, 0.026105, -0.003722
EPI_ISL_243220|888972|A/North_Dakota/4977/2016|PMK1|2016-01-29, 2016.08, 0.026105, -0.004690
EPI_ISL_224290|772955|A/Michigan/36/2016|Original|2016-02-17, 2016.13, 0.026105, -0.004876
EPI_ISL_220997|756337|A/Nevada/44/2015|C1|2015-12-02, 2015.91, 0.026105, -0.004057
EPI_ISL_211724|709556|A/Wisconsin/18/2016|Original|2016-01-19, 2016.05, 0.026105, -0.004579
EPI_ISL_227435|791808|A/Massachusetts/23/2016|Original|2016-03-12, 2016.2, 0.026105, -0.005137
EPI_ISL_247864|910445|A/Alabama/5278/2016|PMK1|2016-03-08, 2016.19, 0.026105, -0.005100
EPI_ISL_214207|720782|A/Kentucky/02/2016|M1|2016-01-13, 2016.04, 0.026105, -0.004541
EPI_ISL_223288|768219|A/North_Carolina/45/2016|Original|2016-04-14, 2016.28, 0.026105, -0.005435
EPI_ISL_243135|888885|A/Nevada/4892/2015|PMK1|2015-12-02, 2015.91, 0.026105, -0.004057
EPI_ISL_293462|1151317|A/New_York/A-WC-LVD-16-048/2016|Primary_specimen|2016-03-10, 2016.19, 0.026105, -0.005100
EPI_ISL_210318|706283|A/Pennsylvania/01/2016|Original|2016-01-06, 2016.02, 0.026105, -0.004467
EPI_ISL_230511|815580|A/Michigan/75/2016|Original|2016-03-12, 2016.2, 0.026105, -0.005137
EPI_ISL_221241|758240|A/Illinois/21/2016|Original|2016-03-07, 2016.18, 0.026105, -0.005063
EPI_ISL_213222|716795|A/Missouri/01/2016|Original|2016-01-19, 2016.05, 0.026105, -0.004579
EPI_ISL_247863|910444|A/Alabama/5277/2016|PMK1|2016-03-09, 2016.19, 0.026105, -0.005100
EPI_ISL_244368|894581|A/California/5193/2016|PMK1|2016-03-03, 2016.17, 0.026105, -0.005025
EPI_ISL_202383|675059|A/Illinois/16/2015|Original|2015-10-20, 2015.79, 0.026105, -0.003610
EPI_ISL_207000|693466|A/Minnesota/53/2015|Original|2015-12-15, 2015.95, 0.026105, -0.004206
EPI_ISL_213234|716890|A/Kentucky/01/2016|M1|2016-01-08, 2016.02, 0.026105, -0.004467
EPI_ISL_247868|910449|A/California/5282/2016|PMK1|2016-02-17, 2016.13, 0.026105, -0.004876
EPI_ISL_224103|771724|A/Delaware/21/2016|Original|2016-04-20, 2016.3, 0.026105, -0.005509
EPI_ISL_205292|684370|A/Wisconsin/88/2015|Original|2015-11-25, 2015.89, 0.026105, -0.003983
EPI_ISL_251455|934908|A/Arizona/5433/2016|PMK1|2016-03-11, 2016.19, 0.026105, -0.005100
EPI_ISL_213253|717042|A/Washington/15/2016|Original|2016-01-05, 2016.01, 0.026105, -0.004430
EPI_ISL_211717|709500|A/Illinois/04/2016|Original|2016-01-15, 2016.04, 0.026105, -0.004541
EPI_ISL_233533|832945|A/Pennsylvania/34/2016|C1|2016-03-23, 2016.23, 0.026105, -0.005249
EPI_ISL_224175|772299|A/Texas/105/2016|Original|2016-02-22, 2016.14, 0.026105, -0.004914
EPI_ISL_251479|934962|A/Nebraska/5457/2016|PMK1|2016-03-11, 2016.19, 0.026105, -0.005100
EPI_ISL_293475|1151421|A/New_York/A-WC-LVD-16-063/2016|Primary_specimen|2016-02-22, 2016.14, 0.026105, -0.004914
EPI_ISL_227546|792679|A/Arizona/61/2016|Original|2016-04-21, 2016.3, 0.026105, -0.005509
EPI_ISL_251466|934928|A/Florida/5444/2016|PMK1|2016-03-10, 2016.19, 0.026105, -0.005100
EPI_ISL_224122|771876|A/Wyoming/18/2016|Original|2016-03-29, 2016.24, 0.026105, -0.005286
EPI_ISL_243190|888942|A/Virginia/4947/2016|PMK1|2016-02-01, 2016.08, 0.026105, -0.004690
EPI_ISL_227431|791776|A/Massachusetts/17/2016|Original|2016-02-09, 2016.11, 0.026105, -0.004802
EPI_ISL_244756|896432|A/Rochester/U008/2016|original_sample_material|2016-03-01, 2016.17, 0.026105, -0.005025
EPI_ISL_221150|757513|A/Arizona/46/2016|Original|2016-02-25, 2016.15, 0.026105, -0.004951
EPI_ISL_215053|726109|A/Kentucky/05/2016|Original|2016-02-08, 2016.1, 0.026105, -0.004765
EPI_ISL_244374|894587|A/Florida/5199/2016|PMK1|2016-03-07, 2016.18, 0.026105, -0.005063
EPI_ISL_253759|945693|A/Baltimore/0117/2016||2016-03-18, 2016.21, 0.026105, -0.005174
EPI_ISL_205482|685443|A/California/115/2015|Original|2015-11-26, 2015.89, 0.026105, -0.003983
EPI_ISL_202377|675013|A/Connecticut/04/2015|Original|2015-10-13, 2015.78, 0.026105, -0.003573
EPI_ISL_293463|1151325|A/New_York/A-WC-LVD-16-049/2016|Primary_specimen|2016-02-22, 2016.14, 0.026105, -0.004914
EPI_ISL_214995|725763|A/Texas/32/2016|Original|2016-02-15, 2016.12, 0.026105, -0.004839
EPI_ISL_207955|698056|A/Wisconsin/02/2016|Original|2016-01-01, 2016.0, 0.026105, -0.004392
EPI_ISL_210301|706149|A/Michigan/76/2015|Original|2015-12-26, 2015.98, 0.026105, -0.004318
EPI_ISL_244333|894546|A/Virginia/5158/2016|PMK1|2016-03-04, 2016.18, 0.026105, -0.005063
EPI_ISL_244322|894535|A/Ohio/5147/2016|PMK1|2016-02-22, 2016.14, 0.026105, -0.004914
EPI_ISL_221250|758312|A/Illinois/31/2016|Original|2016-01-30, 2016.08, 0.026105, -0.004690
KX185867|A/swine/Illinois/A01894363/2016|H1N1|USA|03/29/2016, 2016.24, 0.026087, -0.005304
EPI_ISL_243252|889003|A/Delaware/5008/2016|PMK1|2016-02-18, 2016.13, 0.026675, -0.004306
EPI_ISL_215058|726149|A/Maryland/03/2016|Original|2016-01-26, 2016.07, 0.026675, -0.004083
EPI_ISL_243160|888910|A/Nebraska/4917/2016|PMK1|2016-01-13, 2016.04, 0.027254, -0.003392
EPI_ISL_251464|934924|A/Delaware/5442/2016|PMK1|2016-03-24, 2016.23, 0.027257, -0.004097
EPI_ISL_244292|894505|A/Delaware/5117/2016|PMK1|2016-03-03, 2016.17, 0.027257, -0.003873
EPI_ISL_221061|756811|A/Ohio/09/2016|Original|2016-02-19, 2016.13, 0.027254, -0.003728
EPI_ISL_244410|894623|A/Ohio/5235/2016|PMK1|2016-02-29, 2016.16, 0.026675, -0.004418
EPI_ISL_214216|720854|A/Arizona/12/2016|Original|2016-01-18, 2016.05, 0.027255, -0.003428
EPI_ISL_247897|910478|A/Washington/5311/2016|PMK1|2016-02-29, 2016.16, 0.028419, -0.002674
EPI_ISL_218079|741586|A/Arizona/16/2016|Original|2016-01-18, 2016.05, 0.027259, -0.003425
EPI_ISL_218078|741578|A/Arizona/13/2016|C1|2016-01-22, 2016.06, 0.027259, -0.003462
EPI_ISL_216107|731813|A/Kansas/09/2016|Original|2016-02-17, 2016.13, 0.027841, -0.003140
EPI_ISL_293473|1151405|A/New_York/A-WC-LVD-16-059/2016|Primary_specimen|2016-02-12, 2016.12, 0.027257, -0.003687
EPI_ISL_236213|849388|A/California/123/2016|Original|2016-07-31, 2016.58, 0.028421, -0.004236
EPI_ISL_214948|725393|A/Oregon/30/2015|Original|2015-12-22, 2015.96, 0.027254, -0.003094
EPI_ISL_210313|706245|A/Oregon/32/2015|Original|2015-12-22, 2015.96, 0.026677, -0.003671
EPI_ISL_205494|685539|A/Washington/63/2015|Original|2015-12-07, 2015.92, 0.026677, -0.003522
EPI_ISL_210310|706221|A/Oregon/28/2015|Original|2015-12-12, 2015.94, 0.026677, -0.003597
EPI_ISL_247888|910469|A/Oklahoma/5302/2016|PMK1|2016-03-09, 2016.19, 0.026676, -0.004529
EPI_ISL_227421|791697|A/Georgia/32/2016|C2|2016-03-08, 2016.19, 0.027841, -0.003363
EPI_ISL_235018|840820|A/Pennsylvania/77/2016|C1|2016-04-02, 2016.25, 0.026680, -0.004749
EPI_ISL_247874|910455|A/Georgia/5288/2016|PMK1|2016-03-01, 2016.17, 0.026679, -0.004451
EPI_ISL_207934|697889|A/Maryland/24/2015|Original|2015-12-27, 2015.98, 0.026679, -0.003743
EPI_ISL_221152|757529|A/Wisconsin/50/2016|Original|2016-03-18, 2016.21, 0.026678, -0.004602
EPI_ISL_227529|792545|A/Colorado/24/2016|Original|2016-03-12, 2016.2, 0.026680, -0.004562
EPI_ISL_224102|771716|A/Tennessee/25/2016|Original|2016-04-19, 2016.3, 0.027264, -0.004351
EPI_ISL_232739|828779|A/Tennessee/26/2016|Original|2016-04-25, 2016.32, 0.027264, -0.004425
EPI_ISL_224117|771836|A/Montana/39/2016|Original|2016-03-23, 2016.23, 0.026682, -0.004672
EPI_ISL_218120|741910|A/Montana/29/2016|Original|2016-02-29, 2016.16, 0.026684, -0.004409
EPI_ISL_251488|934985|A/New_Jersey/5466/2016|PMK1|2016-03-25, 2016.23, 0.026684, -0.004670
EPI_ISL_221154|757545|A/Montana/30/2016|Original|2016-03-04, 2016.18, 0.026684, -0.004484
EPI_ISL_244407|894620|A/Ohio/5232/2016|PMK1|2016-03-10, 2016.19, 0.026682, -0.004523
EPI_ISL_221252|758328|A/Illinois/36/2016|Original|2016-02-09, 2016.11, 0.027846, -0.003061
EPI_ISL_203596|680335|A/California/105/2015|Original|2015-10-19, 2015.79, 0.026687, -0.003029
EPI_ISL_203590|680289|A/Alaska/263/2015|Original|2015-11-02, 2015.83, 0.026687, -0.003178
EPI_ISL_206545|691210|A/Minnesota/50/2015|Original|2015-11-17, 2015.87, 0.026687, -0.003326
EPI_ISL_206544|691202|A/Minnesota/49/2015|Original|2015-11-16, 2015.87, 0.026687, -0.003326
EPI_ISL_213247|716994|A/California/07/2016|Original|2016-01-08, 2016.02, 0.026103, -0.004469
EPI_ISL_201609|672174|A/Minnesota/45/2015|Original|2015-10-12, 2015.77, 0.026103, -0.003538
EPI_ISL_215068|726229|A/Ohio/04/2016|Original|2016-02-05, 2016.1, 0.026686, -0.004184
EPI_ISL_223239|767829|A/Indiana/41/2016|Original|2016-04-14, 2016.28, 0.027874, -0.003666
EPI_ISL_243174|888926|A/California/4931/2016|PMK1|2016-01-24, 2016.07, 0.027270, -0.003488
EPI_ISL_215060|726165|A/Mississippi/03/2016|Original|2016-02-11, 2016.11, 0.026690, -0.004216
EPI_ISL_223277|768131|A/Maine/14/2016|Original|2016-04-18, 2016.3, 0.027270, -0.004345
EPI_ISL_215002|725819|A/Minnesota/15/2016|Original|2016-02-17, 2016.13, 0.027270, -0.003711
