#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_221254|758344|A/Illinois/38/2016|Original|2016-02-15, 2016.12, 0.022175, -0.004167
EPI_ISL_221253|758336|A/Illinois/37/2016|Original|2016-02-15, 2016.12, 0.022175, -0.004167
EPI_ISL_213256|717066|A/Connecticut/03/2016|Original|2016-01-17, 2016.05, 0.022175, -0.003906
EPI_ISL_221252|758328|A/Illinois/36/2016|Original|2016-02-09, 2016.11, 0.023333, -0.002972
EPI_ISL_203596|680335|A/California/105/2015|Original|2015-10-19, 2015.79, 0.022173, -0.002941
EPI_ISL_203590|680289|A/Alaska/263/2015|Original|2015-11-02, 2015.83, 0.022173, -0.003090
EPI_ISL_206544|691202|A/Minnesota/49/2015|Original|2015-11-16, 2015.87, 0.022173, -0.003238
EPI_ISL_206545|691210|A/Minnesota/50/2015|Original|2015-11-17, 2015.87, 0.022173, -0.003238
EPI_ISL_211713|709468|A/Florida/03/2016|Original|2016-01-13, 2016.04, 0.023334, -0.002710
EPI_ISL_213196|716588|A/Rhode_Island/04/2016|Original|2016-02-01, 2016.08, 0.022752, -0.003441
EPI_ISL_244408|894621|A/Ohio/5233/2016|PMK1|2016-02-25, 2016.15, 0.022173, -0.004281
EPI_ISL_243182|888934|A/Ohio/4939/2016|PMK1|2016-02-05, 2016.1, 0.022173, -0.004095
EPI_ISL_243181|888933|A/Ohio/4938/2016|PMK1|2016-02-05, 2016.1, 0.022173, -0.004095
EPI_ISL_248034|911055|A/Ohio/5384/2016|PMK1|2016-02-24, 2016.15, 0.022173, -0.004281
EPI_ISL_201609|672174|A/Minnesota/45/2015|Original|2015-10-12, 2015.77, 0.021589, -0.003451
EPI_ISL_203298|678992|A/Illinois/23/2015|Original|2015-11-16, 2015.87, 0.022175, -0.003237
EPI_ISL_244331|894544|A/Utah/5156/2016|PMK1|2016-03-01, 2016.17, 0.023337, -0.003191
EPI_ISL_243160|888910|A/Nebraska/4917/2016|PMK1|2016-01-13, 2016.04, 0.022755, -0.003289
EPI_ISL_243252|889003|A/Delaware/5008/2016|PMK1|2016-02-18, 2016.13, 0.022178, -0.004201
EPI_ISL_215058|726149|A/Maryland/03/2016|Original|2016-01-26, 2016.07, 0.022178, -0.003978
EPI_ISL_221113|757217|A/California/78/2016|Original|2016-02-08, 2016.1, 0.021596, -0.004672
EPI_ISL_243313|889065|A/Mississippi/5070/2016|PMK1|2016-02-06, 2016.1, 0.022761, -0.003506
EPI_ISL_293455|1151261|A/New_York/A-WC-LVD-16-040/2016|Primary_specimen|2016-03-09, 2016.19, 0.022760, -0.003842
EPI_ISL_203290|678930|A/Illinois/21/2015|Original|2015-11-09, 2015.85, 0.022760, -0.002578
EPI_ISL_202779|676481|A/Illinois/17/2015|Original|2015-10-31, 2015.82, 0.022182, -0.003043
EPI_ISL_203607|680422|A/Illinois/20/2015|Original|2015-10-29, 2015.82, 0.022185, -0.003041
EPI_ISL_213116|715964|A/Illinois/25/2015|C2|2015-11-28, 2015.9, 0.022185, -0.003339
KX185831|A/swine/Ohio/A01894607/2016|H1N1|USA|03/31/2016, 2016.25, 0.021596, -0.005230
EPI_ISL_216116|731885|A/Indiana/27/2016|Original|2016-03-01, 2016.17, 0.022763, -0.003765
EPI_ISL_243327|889079|A/Ohio/5084/2016|PMK1|2016-02-19, 2016.13, 0.023929, -0.002450
EPI_ISL_227529|792545|A/Colorado/24/2016|Original|2016-03-12, 2016.2, 0.022182, -0.004457
EPI_ISL_243177|888929|A/New_York/4934/2016|PMK1|2016-02-01, 2016.08, 0.022765, -0.003428
EPI_ISL_210326|706346|A/Wisconsin/09/2016|Original|2016-01-07, 2016.02, 0.022184, -0.003785
EPI_ISL_222186|762553|A/Hawaii/22/2016|Original|2016-03-02, 2016.17, 0.023352, -0.003176
EPI_ISL_248020|911041|A/Delaware/5370/2016|PMK1|2016-03-23, 2016.23, 0.022766, -0.003985
VDL|A/swine/Missouri/24172/2016|H1N1|HA|swine|2016-04-28, 2016.32, 0.025103, -0.001982
EPI_ISL_221067|756855|A/Pennsylvania/17/2016|Original|2016-03-03, 2016.17, 0.022768, -0.003760
EPI_ISL_223293|768255|A/Pennsylvania/63/2016|Original|2016-03-31, 2016.25, 0.022185, -0.004640
EPI_ISL_227430|791769|A/Texas/115/2016|Original|2016-03-23, 2016.23, 0.023351, -0.003400
EPI_ISL_214972|725579|A/Louisiana/02/2016|Original|2016-02-10, 2016.11, 0.022191, -0.004113
EPI_ISL_216163|732251|A/Michigan/28/2016|Original|2016-02-02, 2016.09, 0.022191, -0.004039
EPI_ISL_223277|768131|A/Maine/14/2016|Original|2016-04-18, 2016.3, 0.022770, -0.004241
EPI_ISL_235332|842101|A/Hawaii/69/2016|Original|2016-09-07, 2016.68, 0.024522, -0.003903
EPI_ISL_236215|849403|A/Hawaii/72/2016|Original|2016-09-16, 2016.7, 0.023945, -0.004555
EPI_ISL_239233|865873|A/Hawaii/88/2016|Original|2016-10-15, 2016.78, 0.023945, -0.004852
EPI_ISL_242678|886662|A/Hawaii/101/2016|Original|2016-12-06, 2016.92, 0.025688, -0.003630
EPI_ISL_242677|886654|A/Hawaii/100/2016|Original|2016-12-06, 2016.92, 0.026269, -0.003049
EPI_ISL_280934|1075419|A/Hawaii/5979/2017|PMK1|2017-01-01, 2017.0, 0.025108, -0.004508
EPI_ISL_240290|871353|A/Hawaii/93/2016|Original|2016-11-01, 2016.82, 0.025108, -0.003838
EPI_ISL_259837|980174|A/Hawaii/13/2017|Original|2017-03-02, 2017.17, 0.025108, -0.005140
EPI_ISL_240289|871345|A/Hawaii/92/2016|Original|2016-10-31, 2016.82, 0.025108, -0.003838
EPI_ISL_256907|964195|A/Hawaii/08/2017|Original|2017-01-31, 2017.08, 0.025108, -0.004805
KX380253|A/swine/Illinois/A01775767/2016|H1N1|USA|05/24/2016, 2016.39, 0.022187, -0.005159
EPI_ISL_213250|717018|A/Minnesota/08/2016|Original|2016-01-19, 2016.05, 0.023354, -0.002727
KX185861|A/swine/Illinois/A01894700/2016|H1N1|USA|04/01/2016, 2016.25, 0.022773, -0.004053
EPI_ISL_223237|767813|A/Illinois/42/2016|Original|2016-04-08, 2016.27, 0.022189, -0.004711
EPI_ISL_227540|792631|A/Pennsylvania/56/2016|C1|2016-03-07, 2016.18, 0.022194, -0.004371
EPI_ISL_230392|814643|A/Pennsylvania/58/2016|Original|2016-03-24, 2016.23, 0.022776, -0.003975
EPI_ISL_216123|731941|A/Pennsylvania/18/2016|Original|2016-02-29, 2016.16, 0.022776, -0.003715
EPI_ISL_251483|934972|A/New_Jersey/5461/2016|PMK1|2016-03-11, 2016.19, 0.022194, -0.004409
EPI_ISL_248360|913293|A/Wisconsin/09/2017|Original|2017-01-17, 2017.05, 0.026299, -0.003503
EPI_ISL_220991|756293|A/Ohio/07/2016|Original|2016-01-28, 2016.08, 0.022777, -0.003416
EPI_ISL_244323|894536|A/Ohio/5148/2016|PMK1|2016-03-02, 2016.17, 0.022194, -0.004334
EPI_ISL_227588|793012|A/Utah/40/2016|Original|2016-05-23, 2016.39, 0.022779, -0.004567
EPI_ISL_247874|910455|A/Georgia/5288/2016|PMK1|2016-03-01, 2016.17, 0.022198, -0.004329
EPI_ISL_207934|697889|A/Maryland/24/2015|Original|2015-12-27, 2015.98, 0.022198, -0.003622
EPI_ISL_215068|726229|A/Ohio/04/2016|Original|2016-02-05, 2016.1, 0.022196, -0.004071
EPI_ISL_218168|742292|A/Virginia/11/2016|C1|2016-02-19, 2016.13, 0.022779, -0.003600
EPI_ISL_221061|756811|A/Ohio/09/2016|Original|2016-02-19, 2016.13, 0.022782, -0.003597
EPI_ISL_244410|894623|A/Ohio/5235/2016|PMK1|2016-02-29, 2016.16, 0.022203, -0.004287
EPI_ISL_221259|758384|A/Nevada/29/2016|Original|2016-03-24, 2016.23, 0.022787, -0.003964
EPI_ISL_221260|758392|A/Nevada/31/2016|Original|2016-04-02, 2016.25, 0.022787, -0.004039
VDL|A/swine/USA/25871/2016|Unsubtypable|HA|swine|2016-05-06, 2016.35, 0.023373, -0.003824
EPI_ISL_227410|791609|A/Pennsylvania/28/2016|Original|2016-03-01, 2016.17, 0.024539, -0.001989
EPI_ISL_233532|832937|A/Pennsylvania/22/2016|C1|2016-02-21, 2016.14, 0.024539, -0.001877
EPI_ISL_223231|767765|A/Delaware/20/2016|Original|2016-04-12, 2016.28, 0.023367, -0.003570
EPI_ISL_248041|911062|A/Virginia/5391/2016|PMK1|2016-03-21, 2016.22, 0.022785, -0.003929
EPI_ISL_215043|726030|A/Florida/24/2016|Original|2016-02-16, 2016.13, 0.022785, -0.003594
EPI_ISL_244407|894620|A/Ohio/5232/2016|PMK1|2016-03-10, 2016.19, 0.022201, -0.004401
EPI_ISL_221623|759475|A/Louisiana/16/2016|Original|2016-03-22, 2016.22, 0.022203, -0.004511
EPI_ISL_218124|741942|A/Texas/46/2016|C1|2016-03-07, 2016.18, 0.023950, -0.002615
EPI_ISL_224154|772131|A/Arizona/36/2016|Original|2016-02-07, 2016.1, 0.022203, -0.004064
EPI_ISL_215077|726301|A/Virginia/13/2016|Original|2016-02-26, 2016.15, 0.022785, -0.003668
EPI_ISL_214952|725423|A/Alaska/01/2016|Original|2016-01-06, 2016.02, 0.022208, -0.003762
EPI_ISL_213232|716874|A/Alaska/02/2016|Original|2016-01-07, 2016.02, 0.022208, -0.003762
EPI_ISL_224165|772219|A/Michigan/57/2016|Original|2016-03-31, 2016.25, 0.021624, -0.005202
EPI_ISL_224078|771524|A/Tennessee/21/2016|C1|2016-03-09, 2016.19, 0.022792, -0.003810
EPI_ISL_293360|1150543|A/New_York/A-WC-LVD-16-072/2016|Primary_specimen|2016-02-19, 2016.13, 0.023373, -0.003006
EPI_ISL_221129|757345|A/Florida/36/2016|Original|2016-03-09, 2016.19, 0.022210, -0.004392
EPI_ISL_227573|792892|A/Virginia/54/2016|Original|2016-04-19, 2016.3, 0.022793, -0.004219
EPI_ISL_224160|772179|A/Georgia/33/2016|C1|2016-03-10, 2016.19, 0.022213, -0.004390
VDL|A/swine/Illinois/47498/2016|H1N1|HA|swine|2016-09-02, 2016.66, 0.023963, -0.004388
EPI_ISL_214998|725787|A/Nebraska/09/2016|Original|2016-02-10, 2016.11, 0.022215, -0.004089
EPI_ISL_213136|716122|A/Kansas/01/2016|Original|2016-01-27, 2016.07, 0.022213, -0.003943
EPI_ISL_224102|771716|A/Tennessee/25/2016|Original|2016-04-19, 2016.3, 0.022798, -0.004214
EPI_ISL_232739|828779|A/Tennessee/26/2016|Original|2016-04-25, 2016.32, 0.022798, -0.004288
EPI_ISL_213166|716352|A/Arkansas/01/2016|Original|2016-01-09, 2016.02, 0.025139, -0.000831
EPI_ISL_224162|772195|A/Michigan/53/2016|Original|2016-03-23, 2016.23, 0.023967, -0.002784
EPI_ISL_214184|720599|A/Pennsylvania/05/2016|Original|2016-01-25, 2016.07, 0.022797, -0.003358
EPI_ISL_221263|758416|A/Nebraska/15/2016|Original|2016-03-24, 2016.23, 0.022218, -0.004533
EPI_ISL_221190|757832|A/Wisconsin/54/2016|Original|2016-03-15, 2016.21, 0.022215, -0.004462
EPI_ISL_213263|717122|A/California/16/2016|Original|2016-01-26, 2016.07, 0.022797, -0.003358
EPI_ISL_253811|963156|A/EastBaltimore/0119/2016||2016-03-19, 2016.22, 0.022220, -0.004494
EPI_ISL_243270|889021|A/Nevada/5017/2016|PMK1|2016-02-16, 2016.13, 0.022802, -0.003577
EPI_ISL_227562|792804|A/New_York/79/2016|Original|2016-04-29, 2016.33, 0.023971, -0.003153
EPI_ISL_206535|691129|A/Nevada/42/2015|Original|2015-12-23, 2015.97, 0.022800, -0.002983
EPI_ISL_214210|720806|A/Massachusetts/03/2016|Original|2016-01-23, 2016.06, 0.022218, -0.003901
EPI_ISL_221208|757976|A/Indiana/36/2016|Original|2016-03-17, 2016.21, 0.023383, -0.003294
EPI_ISL_221152|757529|A/Wisconsin/50/2016|Original|2016-03-18, 2016.21, 0.022220, -0.004456
EPI_ISL_221647|759665|A/South_Dakota/12/2016|Original|2016-02-28, 2016.16, 0.022220, -0.004271
EPI_ISL_248021|911042|A/Florida/5371/2016|PMK1|2016-03-25, 2016.23, 0.022799, -0.003952
EPI_ISL_221276|758519|A/Texas/128/2016|Original|2016-03-23, 2016.23, 0.023973, -0.002778
EPI_ISL_208481|700748|A/Idaho/43/2015|Original|2015-12-30, 2015.99, 0.023387, -0.002471
EPI_ISL_211720|709524|A/Pennsylvania/06/2016|Original|2016-01-05, 2016.01, 0.022220, -0.003713
EPI_ISL_221243|758256|A/Illinois/23/2016|Original|2016-03-06, 2016.18, 0.022222, -0.004343
EPI_ISL_230509|815564|A/Florida/48/2016|C1|2016-03-28, 2016.24, 0.022222, -0.004566
EPI_ISL_221090|757033|A/Kansas/18/2016|C1|2016-03-09, 2016.19, 0.022220, -0.004382
EPI_ISL_243266|889017|A/Ohio/5025/2016|PMK1|2016-02-19, 2016.13, 0.022220, -0.004159
KX008721|A/swine/Ohio/A01732900/2015|H1N1|USA|12/06/2015, 2015.92, 0.021640, -0.003957
CY242952|A/swine/Indiana/16TOSU4933/2016|H1N1|USA|08/01/2016, 2016.58, 0.022227, -0.005827
EPI_ISL_247862|910443|A/Alabama/5276/2016|PMK1|2016-03-10, 2016.19, 0.022227, -0.004375
EPI_ISL_244275|894488|A/Alabama/5100/2016|PMK1|2016-03-07, 2016.18, 0.022227, -0.004338
EPI_ISL_243269|889022|A/Ohio/5027/2016|PMK1|2016-02-12, 2016.12, 0.022227, -0.004115
EPI_ISL_224117|771836|A/Montana/39/2016|Original|2016-03-23, 2016.23, 0.022229, -0.004522
EPI_ISL_221086|757001|A/Kentucky/12/2016|Original|2016-03-03, 2016.17, 0.022812, -0.003716
EPI_ISL_251510|935043|A/Utah/5488/2016|PMK1|2016-03-11, 2016.19, 0.023981, -0.002622
EPI_ISL_244316|894529|A/New_York/5141/2016|PMK1|2016-03-07, 2016.18, 0.022230, -0.004336
EPI_ISL_221087|757009|A/Kentucky/13/2016|Original|2016-02-23, 2016.15, 0.022227, -0.004227
EPI_ISL_223234|767789|A/Florida/56/2016|Original|2016-04-06, 2016.26, 0.022232, -0.004631
EPI_ISL_224186|772387|A/Arizona/50/2015|Original|2015-12-10, 2015.93, 0.022814, -0.002821
EPI_ISL_232628|827920|A/Texas/157/2016|Original|2016-03-23, 2016.23, 0.023977, -0.002775
EPI_ISL_281594|1078366|A/Kentucky/26/2017|Original|2017-09-07, 2017.68, 0.029302, -0.002845
EPI_ISL_261821|989219|A/California/48/2017|Original|2017-03-15, 2017.21, 0.025735, -0.004662
EPI_ISL_256093|960249|A/New_Mexico/08/2017|Original|2017-02-21, 2017.14, 0.026899, -0.003238
EPI_ISL_258148|971825|A/New_Hampshire/11/2017|C1|2017-02-19, 2017.13, 0.026904, -0.003196
EPI_ISL_257797|969858|A/Massachusetts/06/2017|Original|2017-02-16, 2017.13, 0.028653, -0.001446
EPI_ISL_264374|1003020|A/Florida/33/2017|Original|2017-04-02, 2017.25, 0.028656, -0.001891
EPI_ISL_281592|1078350|A/Michigan/281/2017|Original|2017-08-29, 2017.65, 0.028078, -0.003956
EPI_ISL_327337|1299304|A/Baltimore/P0197/2017||2017-11-17, 2017.87, 0.029246, -0.003607
EPI_ISL_268430|1017551|A/Washington/39/2017|Original|2017-04-16, 2017.29, 0.028663, -0.002032
EPI_ISL_258145|971805|A/Pennsylvania/28/2017|Original|2017-03-14, 2017.2, 0.030411, 0.000051
EPI_ISL_259828|980103|A/Virginia/23/2017|Original|2017-03-25, 2017.23, 0.028665, -0.001807
EPI_ISL_280544|1074905|A/Virginia/6301/2017|PMK1|2017-04-04, 2017.26, 0.029245, -0.001338
EPI_ISL_285768|1105288|A/California/111/2017|Original|2017-10-14, 2017.78, 0.028072, -0.004446
EPI_ISL_268437|1017607|A/California/56/2017|Original|2017-04-29, 2017.33, 0.026325, -0.004519
EPI_ISL_259821|980048|A/Maryland/27/2017|Original|2017-03-09, 2017.19, 0.026325, -0.003998
EPI_ISL_268440|1017628|A/Washington/290/2017|Original|2017-04-21, 2017.3, 0.029247, -0.001485
EPI_ISL_269954|1025160|A/Arizona/33/2017|Original|2017-05-07, 2017.35, 0.028074, -0.002844
EPI_ISL_257808|969945|A/Ohio/07/2017|Original|2017-02-10, 2017.11, 0.029250, -0.000775
EPI_ISL_361724|1477129|A/Pennsylvania/160/2018|Original|2018-01-09, 2018.02, 0.031000, -0.002412
EPI_ISL_296067|1163264|A/Montana/03/2018|Original|2018-01-11, 2018.03, 0.031582, -0.001866
EPI_ISL_295914|1162171|A/Delaware/50/2017|Original|2017-12-30, 2017.99, 0.031585, -0.001714
EPI_ISL_314540|1254714|A/District_Of_Columbia/13/2017|Original|2017-12-31, 2017.99, 0.031006, -0.002294
EPI_ISL_289564|1130283|A/Florida/99/2017|Original|2017-12-03, 2017.91, 0.031008, -0.001994
EPI_ISL_314504|1254432|A/District_Of_Columbia/11/2017|Original|2017-12-23, 2017.97, 0.031008, -0.002217
EPI_ISL_290754|1137192|A/California/146/2017|Original|2017-12-03, 2017.91, 0.031008, -0.001994
EPI_ISL_300003|1181413|A/Hawaii/04/2018|Original|2018-01-05, 2018.01, 0.031008, -0.002366
EPI_ISL_303167|1197902|A/California/40/2018|Original|2018-02-05, 2018.1, 0.031011, -0.002698
EPI_ISL_284850|1099436|A/Washington/305/2017|Original|2017-10-13, 2017.78, 0.032181, -0.000337
EPI_ISL_296047|1163158|A/Virginia/03/2018|Original|2018-01-17, 2018.05, 0.032181, -0.001342
EPI_ISL_296008|1162879|A/Alaska/80/2017|Original|2017-12-08, 2017.93, 0.031596, -0.001480
EPI_ISL_358531|1452365|A/Pennsylvania/295/2017|Original|2017-12-20, 2017.96, 0.031598, -0.001589
EPI_ISL_358536|1452405|A/Pennsylvania/320/2017|Original|2017-12-29, 2017.98, 0.031598, -0.001664
EPI_ISL_264368|1002972|A/Washington/35/2017|Original|2017-03-18, 2017.21, 0.028660, -0.001737
EPI_ISL_287700|1118259|A/Washington/310/2017|Original|2017-11-03, 2017.83, 0.032769, 0.000065
EPI_ISL_298492|1175490|A/Indiana/03/2018|Original|2018-01-12, 2018.03, 0.034543, 0.001095
EPI_ISL_302887|1195758|A/Michigan/31/2018|Original|2018-02-06, 2018.1, 0.034546, 0.000837
EPI_ISL_361851|1478122|A/Pennsylvania/370/2018|Original|2018-02-01, 2018.08, 0.033968, 0.000333
EPI_ISL_288560|1124322|A/Illinois/37/2017|Original|2017-11-18, 2017.87, 0.034550, 0.001697
EPI_ISL_361372|1474340|A/Wisconsin/312/2018|Original|2018-02-02, 2018.09, 0.035717, 0.002045
EPI_ISL_360654|1468645|A/Michigan/211/2018|Original|2018-01-25, 2018.07, 0.035139, 0.001542
EPI_ISL_358549|1452508|A/Wisconsin/48/2018|Original|2018-01-31, 2018.08, 0.035724, 0.002090
EPI_ISL_358591|1452841|A/Michigan/58/2018|Original|2018-03-09, 2018.19, 0.035726, 0.001683
EPI_ISL_305217|1207116|A/Wisconsin/70/2018|Original|2018-02-27, 2018.16, 0.035726, 0.001794
EPI_ISL_296031|1163044|A/Wisconsin/352/2017|Original|2017-12-19, 2017.96, 0.035141, 0.001953
EPI_ISL_361339|1474081|A/Wisconsin/252/2018|Original|2018-01-29, 2018.08, 0.035141, 0.001507
EPI_ISL_361333|1474032|A/Wisconsin/239/2018|Original|2018-01-26, 2018.07, 0.035141, 0.001544
EPI_ISL_358556|1452563|A/Wisconsin/55/2018|Original|2018-02-09, 2018.11, 0.035141, 0.001395
EPI_ISL_302877|1195685|A/Wisconsin/61/2018|Original|2018-02-08, 2018.1, 0.035141, 0.001432
EPI_ISL_275692|1047386|A/California/62/2017|Original|2017-07-23, 2017.56, 0.032766, 0.001066
EPI_ISL_300062|1181865|A/Maryland/05/2018|Original|2018-01-17, 2018.05, 0.033951, 0.000428
EPI_ISL_273773|1039667|A/Michigan/265/2017|Original|2017-06-13, 2017.45, 0.030421, -0.000870
EPI_ISL_277882|1060187|A/Michigan/277/2017|Original|2017-08-15, 2017.62, 0.029251, -0.002672
EPI_ISL_277883|1060195|A/Michigan/279/2017|Original|2017-08-16, 2017.62, 0.029251, -0.002672
EPI_ISL_327237|1298919|A/Florida/6680/2017|PMK1|2017-12-22, 2017.96, 0.033348, 0.000160
EPI_ISL_358530|1452357|A/Michigan/319/2017|Original|2017-12-19, 2017.96, 0.033929, 0.000741
EPI_ISL_284843|1099386|A/Michigan/297/2017|Original|2017-10-10, 2017.77, 0.032762, 0.000281
EPI_ISL_275690|1047370|A/New_Jersey/29/2017|Original|2017-07-30, 2017.58, 0.031588, -0.000186
EPI_ISL_295920|1162216|A/Maryland/98/2017|Original|2017-12-27, 2017.98, 0.034515, 0.001252
EPI_ISL_304286|1202031|A/North_Carolina/15/2018|Original|2018-02-07, 2018.1, 0.035104, 0.001396
EPI_ISL_298493|1175497|A/Illinois/04/2018|Original|2018-01-09, 2018.02, 0.035107, 0.001695
EPI_ISL_329485|1309202|A/Illinois/6472/2017|PMK1|2017-12-19, 2017.96, 0.033355, 0.000167
MH259513|A/swine/Kentucky/A02157339/2018|H1N1|USA|03/29/2018, 2018.24, 0.033939, -0.000291
EPI_ISL_358573|1452698|A/Tennessee/90/2017|Original|2017-12-29, 2017.98, 0.034524, 0.001262
EPI_ISL_300911|1186303|A/Arkansas/05/2018|Original|2018-01-29, 2018.08, 0.034524, 0.000890
EPI_ISL_302915|1195937|A/Maine/09/2018|Original|2018-02-06, 2018.1, 0.034525, 0.000816
EPI_ISL_313772|1250811|A/Illinois/24/2018|Original|2018-01-05, 2018.01, 0.033358, -0.000016
EPI_ISL_287695|1118219|A/California/122/2017|Original|2017-11-09, 2017.85, 0.033358, 0.000579
EPI_ISL_289583|1130433|A/Wisconsin/338/2017|Original|2017-12-04, 2017.92, 0.033358, 0.000319
EPI_ISL_358576|1452721|A/Tennessee/83/2017|Original|2017-12-06, 2017.92, 0.033358, 0.000319
EPI_ISL_292651|1146951|A/Missouri/48/2017|Original|2017-12-13, 2017.94, 0.033358, 0.000244
EPI_ISL_304291|1202069|A/Maine/14/2018|Original|2018-02-21, 2018.14, 0.033358, -0.000500
EPI_ISL_300844|1185784|A/Idaho/04/2018|Original|2018-01-26, 2018.07, 0.033358, -0.000240
EPI_ISL_290763|1137264|A/New_Jersey/37/2017|Original|2017-12-06, 2017.92, 0.033358, 0.000319
EPI_ISL_304293|1202085|A/Maine/13/2018|Original|2018-02-18, 2018.13, 0.033358, -0.000463
EPI_ISL_358572|1452690|A/Tennessee/22/2018|Original|2018-01-02, 2018.01, 0.033358, -0.000016
EPI_ISL_358569|1452666|A/Tennessee/79/2017|Original|2017-11-08, 2017.84, 0.033358, 0.000616
EPI_ISL_358568|1452658|A/Tennessee/78/2017|Original|2017-11-04, 2017.83, 0.033358, 0.000653
EPI_ISL_295919|1162208|A/Maine/03/2018|Original|2018-01-12, 2018.03, 0.033941, 0.000493
EPI_ISL_305293|1207718|A/Iowa/17/2018|Original|2018-01-15, 2018.04, 0.033362, -0.000123
EPI_ISL_296016|1162940|A/Illinois/47/2017|Original|2017-12-12, 2017.94, 0.033365, 0.000251
EPI_ISL_290749|1137152|A/Tennessee/61/2017|Original|2017-11-29, 2017.9, 0.033953, 0.000988
EPI_ISL_381242|1565151|A/Florida/6781/2018|PMK1|2018-01-07, 2018.02, 0.033955, 0.000544
EPI_ISL_376797|1541164|A/Florida/7215/2018|Original|2018-01-08, 2018.02, 0.033955, 0.000544
EPI_ISL_295928|1162280|A/Maine/01/2018|Original|2018-01-08, 2018.02, 0.033372, -0.000039
EPI_ISL_300899|1186206|A/Kansas/06/2018|Original|2018-01-31, 2018.08, 0.035708, 0.002074
EPI_ISL_292647|1146920|A/Kansas/16/2017|Original|2017-12-27, 2017.98, 0.034542, 0.001280
EPI_ISL_358540|1452437|A/Wisconsin/40/2018|Original|2018-01-19, 2018.05, 0.035123, 0.001600
EPI_ISL_361192|1472904|A/Wisconsin/125/2018|Original|2018-01-15, 2018.04, 0.034545, 0.001059
EPI_ISL_361267|1473501|A/Wisconsin/202/2018|Original|2018-01-24, 2018.07, 0.034545, 0.000947
EPI_ISL_361250|1473365|A/Wisconsin/187/2018|Original|2018-01-23, 2018.06, 0.034545, 0.000985
EPI_ISL_361202|1472983|A/Wisconsin/135/2018|Original|2018-01-15, 2018.04, 0.034545, 0.001059
EPI_ISL_361287|1473659|A/Wisconsin/221/2018|Original|2018-01-25, 2018.07, 0.034545, 0.000947
EPI_ISL_361177|1472784|A/Wisconsin/109/2018|Original|2018-01-06, 2018.02, 0.034545, 0.001133
EPI_ISL_361179|1472800|A/Wisconsin/111/2018|Original|2018-01-10, 2018.03, 0.034545, 0.001096
EPI_ISL_361180|1472808|A/Wisconsin/112/2018|Original|2018-01-10, 2018.03, 0.034545, 0.001096
EPI_ISL_361178|1472792|A/Wisconsin/110/2018|Original|2018-01-09, 2018.02, 0.034545, 0.001133
EPI_ISL_360844|1470156|A/Tennessee/97/2017|Original|2017-12-26, 2017.98, 0.035121, 0.001859
EPI_ISL_361855|1478153|A/Pennsylvania/380/2018|Original|2018-02-02, 2018.09, 0.035707, 0.002036
EPI_ISL_361756|1477387|A/Pennsylvania/312/2018|Original|2018-01-25, 2018.07, 0.035712, 0.002115
EPI_ISL_358522|1452293|A/Pennsylvania/87/2018|Original|2018-01-10, 2018.03, 0.035712, 0.002264
EPI_ISL_361806|1477778|A/Pennsylvania/238/2018|Original|2018-01-16, 2018.04, 0.035130, 0.001645
EPI_ISL_361812|1477828|A/Pennsylvania/241/2018|Original|2018-01-16, 2018.04, 0.035717, 0.002231
EPI_ISL_358533|1452381|A/Pennsylvania/05/2018|Original|2018-01-02, 2018.01, 0.035719, 0.002345
EPI_ISL_358516|1452245|A/Pennsylvania/102/2018|Original|2018-02-12, 2018.12, 0.036305, 0.002521
EPI_ISL_361808|1477792|A/Pennsylvania/239/2018|Original|2018-01-16, 2018.04, 0.035133, 0.001647
EPI_ISL_361709|1477023|A/Pennsylvania/137/2018|Original|2018-01-03, 2018.01, 0.035133, 0.001759
EPI_ISL_361712|1477047|A/Pennsylvania/141/2018|Original|2018-01-04, 2018.01, 0.035133, 0.001759
EPI_ISL_361707|1477002|A/Pennsylvania/136/2018|Original|2018-01-03, 2018.01, 0.035133, 0.001759
EPI_ISL_361803|1477762|A/Pennsylvania/237/2018|Original|2018-01-16, 2018.04, 0.035133, 0.001647
EPI_ISL_361828|1477956|A/Pennsylvania/355/2018|Original|2018-01-31, 2018.08, 0.035133, 0.001498
EPI_ISL_361717|1477073|A/Pennsylvania/150/2018|Original|2018-01-08, 2018.02, 0.035133, 0.001722
EPI_ISL_361802|1477743|A/Pennsylvania/236/2018|Original|2018-01-16, 2018.04, 0.035133, 0.001647
EPI_ISL_273780|1039723|A/Minnesota/34/2017|Original|2017-06-14, 2017.45, 0.031593, 0.000302
EPI_ISL_273772|1039659|A/Michigan/269/2017|Original|2017-06-30, 2017.49, 0.031604, 0.000164
EPI_ISL_292642|1146880|A/Georgia/17/2017|Original|2017-06-28, 2017.49, 0.031604, 0.000164
EPI_ISL_305225|1207178|A/Hawaii/19/2018|Original|2018-02-09, 2018.11, 0.031013, -0.002733
EPI_ISL_283239|1088677|A/Indiana/27/2017|Original|2017-10-04, 2017.75, 0.033345, 0.000939
EPI_ISL_329873|1310792|A/Maryland/45/2018|Original|2018-08-29, 2018.65, 0.033934, -0.001821
EPI_ISL_329881|1310853|A/Minnesota/45/2018|Original|2018-09-04, 2018.67, 0.033936, -0.001893
