#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
HQ622586|A/swine/Minnesota/54354/2010|H1N1|USA|10/27/2010, 2010.81, 0.011069, 0.004430
EPI_ISL_76831|270894|A/San_Diego/INS204/2009|P0|2009-11-05, 2009.84, 0.004555, 0.001569
EPI_ISL_62275|216992|A/Mississippi/03/2009|C1|2009-09-25, 2009.73, 0.003974, 0.001402
EPI_ISL_70733|245279|A/California/VRDL75/2009|P0|2009-09-19, 2009.71, 0.004555, 0.002059
EPI_ISL_70732|245271|A/California/VRDL74/2009|P0|2009-08-10, 2009.6, 0.003393, 0.001310
EPI_ISL_70261|243726|A/Iowa/14/2009|C1|2009-12-07, 2009.92, 0.005145, 0.001858
EPI_ISL_130426|400130|A/Kentucky/99/2009||2009-10-29, 2009.82, 0.003976, 0.001065
EPI_ISL_73494|252706|A/Texas/46233104/2009||2009-10-23, 2009.8, 0.003981, 0.001146
HQ291534|A/swine/MO/23881/2010|H1N1|USA|04/29/2010, 2010.33, 0.008068, 0.003237
VDL|A/swine/USA/29436/2010|H1N1|HA|swine|2010-10-08, 2010.76, 0.006313, -0.000138
EPI_ISL_76742|270655|A/California/VRDL4/2010|P0|2010-02-08, 2010.1, 0.006893, 0.002928
EPI_ISL_76227|267664|A/California/VRDL6/2010|P0|2010-02-02, 2010.09, 0.004565, 0.000638
EPI_ISL_77672|273744|A/Maryland/06/2010|C1|2010-04-23, 2010.31, 0.004565, -0.000190
EPI_ISL_62560|218263|A/New_York/4820/2009||2009-09-02, 2009.66, 0.005735, 0.003427
EPI_ISL_75124|258550|A/California/VRDL89/2009|P0|2009-10-17, 2009.79, 0.005735, 0.002937
GU984393|A/swine/IL/35573/2009|H1N1|USA|12/16/2009, 2009.95, 0.003979, 0.000579
GU984408|A/swine/IL/5265_2/2010|H1N1|USA|01/25/2010, 2010.07, 0.005147, 0.001295
GU984405|A/swine/IL/5265_1/2010|H1N1|USA|01/25/2010, 2010.07, 0.005147, 0.001295
CY158441|A/swine/Illinois/02957/2010|H1N1|USA|01/26/2010, 2010.07, 0.005147, 0.001295
EPI_ISL_74119|254730|A/California/VRDL83/2009|P0|2009-10-01, 2009.74, 0.003977, 0.001367
EPI_ISL_76707|270375|A/California/VRDL94/2009|P0|2009-10-29, 2009.82, 0.003400, 0.000489
EPI_ISL_73481|252602|A/San_Diego/INS101/2009|P0|2009-10-14, 2009.78, 0.005733, 0.002973
EPI_ISL_76723|270503|A/California/VRDL118/2009|P0|2009-12-04, 2009.92, 0.003984, 0.000697
EPI_ISL_76708|270383|A/California/VRDL103/2009|P0|2009-11-05, 2009.84, 0.003984, 0.000998
EPI_ISL_71513|247850|A/Wisconsin/629-D00295/2009||2009-11-15, 2009.86, 0.003978, 0.000916
KY290630|A/swine/Illinois/02991/2010|H1N1|USA|02/25/2010, 2010.15, 0.005148, 0.000995
CY114668|A/swine/Illinois/A01047715/2010|H1N1|USA|12/14/2010, 2010.94, 0.009339, 0.002210
CY114628|A/swine/Illinois/A01047061/2010|H1N1|USA|11/29/2010, 2010.9, 0.009082, 0.002104
CY115057|A/swine/Illinois/A01134671/2011|H1N1|USA|03/07/2011, 2011.18, 0.010249, 0.002217
JX042521|A/swine/Illinois/A01076118/2010|H1N1|USA|07/13/2010, 2010.53, 0.005729, 0.000145
HQ291546|A/swine/IL/27486_1/2010|H1N1|USA|06/02/2010, 2010.42, 0.005148, -0.000022
JQ809727|A/swine/Illinois/A01076194/2010|H1N1|USA|02/21/2010, 2010.14, 0.005151, 0.001035
HQ291549|A/swine/IL/27486_2/2010|H1N1|USA|06/02/2010, 2010.42, 0.007492, 0.002322
KP735568|A/swine/Illinois/A00970781/2010|H1N1|USA|06/02/2010, 2010.42, 0.007492, 0.002322
EPI_ISL_66312|231501|A/Maryland/32/2009|C1|2009-06-13, 2009.45, 0.003379, 0.001862
EPI_ISL_30692|181725|A/New_York/3199/2009||2009-04-28, 2009.32, 0.002802, 0.001774
EPI_ISL_30827|182225|A/New_York/3195/2009||2009-04-28, 2009.32, 0.002802, 0.001774
EPI_ISL_30579|181151|A/New_York/3214/2009||2009-04-25, 2009.32, 0.002219, 0.001192
EPI_ISL_63961|224224|A/Houston/23H/2009|harvest-Rh1|2009-07-07, 2009.51, 0.002802, 0.001058
EPI_ISL_68103|237094|A/California/VRDL33/2009|P0|2009-07-02, 2009.5, 0.003387, 0.001682
EPI_ISL_71493|247697|A/New_York/5297/2009||2009-10-22, 2009.8, 0.003392, 0.000557
EPI_ISL_71547|248122|A/Wisconsin/629-D01330/2009||2009-11-23, 2009.88, 0.004560, 0.001424
JN652403|A/swine/Iowa/A01049478/2011|H1N1|USA|01/27/2011, 2011.07, 0.011632, 0.004014
EPI_ISL_71506|247794|A/Wisconsin/629-D00099/2009||2009-10-18, 2009.79, 0.005145, 0.002347
EPI_ISL_71508|247810|A/Wisconsin/629-D00132/2009||2009-10-19, 2009.79, 0.004568, 0.001770
EPI_ISL_71543|248090|A/Wisconsin/629-D01080/2009||2009-10-09, 2009.76, 0.004568, 0.001883
EPI_ISL_71868|249734|A/Wisconsin/629-D00193/2009||2009-11-01, 2009.82, 0.004568, 0.001657
EPI_ISL_71562|248242|A/Wisconsin/629-D01802/2009||2009-09-16, 2009.7, 0.004568, 0.002109
EPI_ISL_71539|248058|A/Wisconsin/629-D00965/2009||2009-11-14, 2009.86, 0.002812, -0.000249
EPI_ISL_30104|179147|A/New_Jersey/01/2009|C1|2009-04-01, 2009.25, 0.002814, 0.002050
EPI_ISL_71871|249758|A/Wisconsin/629-D02002/2009||2009-10-31, 2009.82, 0.002814, -0.000096
EPI_ISL_71714|249244|A/Wisconsin/629-D00689/2009||2009-12-09, 2009.93, 0.002814, -0.000511
EPI_ISL_71588|248450|A/Wisconsin/629-S1407/2009||2009-10-22, 2009.8, 0.002814, -0.000021
EPI_ISL_62248|216872|A/Illinois/13/2009|X/C1|2009-10-01, 2009.74, 0.004572, 0.001963
EPI_ISL_80199|282935|A/San_Diego/WR1626P/2009|MDCK2|2009-06-12, 2009.44, 0.003979, 0.002499
EPI_ISL_66286|231403|A/Ohio/16/2009|C2|2009-10-22, 2009.8, 0.004568, 0.001733
EPI_ISL_87613|308357|A/Great_Lakes/WRAIR1664P/2009|MDCK2|2009-09-09, 2009.68, 0.005738, 0.003355
EPI_ISL_80210|283019|A/San_Diego/WR1639P/2009|MDCK2|2009-07-01, 2009.5, 0.003404, 0.001698
EPI_ISL_68107|237126|A/California/VRDL38/2009|P0|2009-07-02, 2009.5, 0.003404, 0.001698
EPI_ISL_68102|237086|A/California/VRDL32/2009|P0|2009-07-01, 2009.5, 0.003404, 0.001698
EPI_ISL_80211|283027|A/San_Diego/WR1640P/2009|MDCK2|2009-06-30, 2009.49, 0.003404, 0.001736
EPI_ISL_87603|308277|A/Great_Lakes/WRAIR1652P/2009|MDCK2|2009-07-13, 2009.53, 0.003404, 0.001585
EPI_ISL_68115|237190|A/California/VRDL5/2009|P0|2009-06-15, 2009.45, 0.003404, 0.001886
EPI_ISL_68113|237174|A/California/VRDL45/2009|P0|2009-07-01, 2009.5, 0.003406, 0.001700
EPI_ISL_68120|237230|A/California/VRDL55/2009|P0|2009-07-14, 2009.53, 0.003991, 0.002172
EPI_ISL_63270|221228|A/Washington/47/2009|Original|2009-07-21, 2009.55, 0.003993, 0.002099
EPI_ISL_68114|237182|A/California/VRDL48/2009|P0|2009-07-10, 2009.52, 0.003993, 0.002212
EPI_ISL_62250|216877|A/Iowa/08/2009|C1|2009-09-08, 2009.68, 0.003993, 0.001610
EPI_ISL_62332|217181|A/Tennessee/17/2009|X/C2|2009-10-08, 2009.76, 0.005744, 0.003059
EPI_ISL_62295|217069|A/Ohio/15/2009|C1|2009-09-09, 2009.68, 0.005165, 0.002782
EPI_ISL_68108|237134|A/California/VRDL39/2009|P0|2009-07-09, 2009.52, 0.003998, 0.002217
EPI_ISL_71509|247818|A/Wisconsin/629-D00134/2009||2009-11-23, 2009.88, 0.004581, 0.001445
EPI_ISL_89031|313322|A/Texas/45034240/2009||2009-09-03, 2009.67, 0.005752, 0.003406
EPI_ISL_71731|249380|A/Wisconsin/629-D02424/2009||2009-12-15, 2009.95, 0.006338, 0.002938
EPI_ISL_62276|216995|A/Missouri/08/2009|C2|2009-09-04, 2009.67, 0.004580, 0.002234
EPI_ISL_76902|271435|A/Pensacola/INS210/2009|P0|2009-11-10, 2009.85, 0.005166, 0.002143
EPI_ISL_71578|248370|A/Wisconsin/629-D02485/2009||2009-09-11, 2009.69, 0.005164, 0.002743
EPI_ISL_71310|247036|A/Wisconsin/629-D02367/2009||2009-09-08, 2009.68, 0.004584, 0.002201
EPI_ISL_89626|315563|A/Boston/685/2009||2009-11-18, 2009.87, 0.008106, 0.005008
VDL|A/swine/USA/25149/2010|H1N1|HA|swine|2010-09-01, 2010.66, 0.008677, 0.002603
JF812287|A/swine/Iowa/A01049077/2010|H1N1|USA|11/17/2010, 2010.87, 0.008680, 0.001816
VDL|A/swine/Iowa/34151/2010|H1N1|HA|swine|2010-11-18, 2010.87, 0.008680, 0.001816
VDL|A/swine/USA/26825/2010|H1N1|HA|swine|2010-09-16, 2010.7, 0.006924, 0.000700
JX080620|A/swine/Iowa/A01049195/2010|H1N1|USA|12/01/2010, 2010.91, 0.008685, 0.001669
VDL|A/swine/Iowa/35919/2010|H1N1|HA|swine|2010-12-03, 2010.91, 0.008685, 0.001669
EPI_ISL_71283|246820|A/New_York/6663/2009|P0|2009-11-23, 2009.88, 0.003389, 0.000253
EPI_ISL_70738|245304|A/District_of_Columbia/INS17/2009||2009-10-26, 2009.81, 0.003389, 0.000516
EPI_ISL_76734|270591|A/California/VRDL129/2009|P0|2009-12-30, 2009.99, 0.003975, 0.000424
EPI_ISL_62350|221190|A/Utah/41/2009|Original|2009-07-16, 2009.54, 0.002814, 0.000957
EPI_ISL_30286|180067|A/Tennessee/1-560/2009||2009-05-01, 2009.33, 0.002816, 0.001751
EPI_ISL_76058|266722|A/Boston/141/2009|P0|2009-06-25, 2009.48, 0.002816, 0.001186
EPI_ISL_61304|212809|A/New_York/3623/2009||2009-05-20, 2009.38, 0.002816, 0.001562
EPI_ISL_60854|211581|A/Delaware/10/2009|C1|2009-08-10, 2009.6, 0.003397, 0.001315
EPI_ISL_71363|247258|A/Delaware/19/2009|C1|2009-10-19, 2009.79, 0.005146, 0.002348
EPI_ISL_60806|211441|A/Maryland/15/2009|C1|2009-08-05, 2009.59, 0.003979, 0.001935
EPI_ISL_62550|218183|A/New_York/4738/2009||2009-07-28, 2009.57, 0.003395, 0.001425
EPI_ISL_68109|237142|A/California/VRDL4/2009|P0|2009-06-14, 2009.45, 0.002818, 0.001301
EPI_ISL_61291|212705|A/New_York/3532/2009||2009-05-16, 2009.37, 0.002820, 0.001604
EPI_ISL_62552|218199|A/New_York/4761/2009||2009-08-06, 2009.59, 0.003404, 0.001360
EPI_ISL_68104|237102|A/California/VRDL34/2009|P0|2009-06-30, 2009.49, 0.003405, 0.001737
EPI_ISL_61530|214114|A/Wisconsin/629-D00015/2009|MDCK1|2009-04-30, 2009.33, 0.003405, 0.002339
EPI_ISL_61539|214186|A/Wisconsin/629-D00349/2009|MDCK1|2009-05-04, 2009.34, 0.003405, 0.002302
EPI_ISL_29962|178432|A/Ohio/07/2009|E2|2009-04-24, 2009.31, 0.003398, 0.002408
EPI_ISL_31558|221070|A/Connecticut/01/2009|C1|2009-04-27, 2009.32, 0.003403, 0.002375
EPI_ISL_63258|221189|A/Utah/37/2009|Original|2009-07-18, 2009.54, 0.003404, 0.001548
EPI_ISL_75354|259383|A/Boston/153/2009|P0|2009-07-15, 2009.53, 0.002823, 0.001004
EPI_ISL_33873|190492|A/New_York/3895/2009||2009-06-03, 2009.42, 0.002823, 0.001419
EPI_ISL_31559|184326|A/Ohio/08/2009|C1|2009-04-27, 2009.32, 0.002823, 0.001795
EPI_ISL_32024|221151|A/Ohio/11/2009|C2|2009-04-01, 2009.25, 0.002823, 0.002059
EPI_ISL_31579|184380|A/New_York/57/2009|C1|2009-05-08, 2009.35, 0.002823, 0.001682
EPI_ISL_61274|212569|A/New_York/3007/2009||2009-04-27, 2009.32, 0.002823, 0.001795
EPI_ISL_33542|188919|A/New_York/3502/2009||2009-05-16, 2009.37, 0.002821, 0.001605
EPI_ISL_63956|224184|A/Houston/16OS/2009||2009-06-11, 2009.44, 0.003987, 0.002508
EPI_ISL_63957|224192|A/Houston/17OS/2009||2009-06-07, 2009.43, 0.003987, 0.002545
EPI_ISL_75123|258542|A/California/VRDL88/2009|P0|2009-10-09, 2009.76, 0.002823, 0.000138
EPI_ISL_109929|361529|A/Kentucky/136/2009|C1|2009-12-11, 2009.93, 0.004573, 0.001248
EPI_ISL_74115|254698|A/California/VRDL79/2009|P0|2009-10-01, 2009.74, 0.006922, 0.004312
EPI_ISL_73541|253082|A/Texas/JMS414/2009||2010-02-04, 2010.09, 0.006925, 0.002998
EPI_ISL_73525|252954|A/Texas/JMS394/2009||2009-12-30, 2009.99, 0.005159, 0.001608
EPI_ISL_73526|252962|A/Texas/JMS395/2009||2009-12-30, 2009.99, 0.005159, 0.001608
EPI_ISL_32022|185410|A/New_York/45/2009|E2|2009-04-25, 2009.32, 0.002243, 0.001215
EPI_ISL_30825|182209|A/New_York/3189/2009||2009-04-29, 2009.33, 0.002825, 0.001760
EPI_ISL_73487|252650|A/Texas/46201823/2009||2009-10-20, 2009.79, 0.003994, 0.001196
EPI_ISL_75164|258870|A/Wisconsin/629-D00292/2009|P0|2009-11-12, 2009.85, 0.003996, 0.000972
EPI_ISL_75173|258942|A/Wisconsin/629-D02008/2009|P0|2009-11-11, 2009.85, 0.003999, 0.000975
EPI_ISL_71550|248146|A/Wisconsin/629-D01369/2009||2009-11-08, 2009.84, 0.003420, 0.000434
EPI_ISL_71560|248226|A/Wisconsin/629-D01661/2009||2009-11-16, 2009.87, 0.003420, 0.000321
EPI_ISL_70282|243797|A/Texas/71/2009|C2|2009-08-01, 2009.58, 0.002835, 0.000828
EPI_ISL_71564|248258|A/Wisconsin/629-D01850/2009||2009-09-12, 2009.69, 0.002837, 0.000416
EPI_ISL_71570|248306|A/Wisconsin/629-D02192/2009||2009-09-15, 2009.7, 0.002837, 0.000378
EPI_ISL_80021|281763|A/Texas/AF2648/2009|PMK1|2009-08-01, 2009.58, 0.002837, 0.000830
EPI_ISL_71306|247004|A/Wisconsin/629-D00357/2009||2009-09-10, 2009.68, 0.002837, 0.000454
EPI_ISL_71532|248002|A/Wisconsin/629-D00839/2009||2009-09-22, 2009.72, 0.002837, 0.000303
EPI_ISL_87813|309131|A/New_York/6418/2009|P0|2009-11-22, 2009.88, 0.003420, 0.000283
VDL|A/swine/USA/12786/2018|Unsubtypable|HA|swine|2018-02-21, 2018.14, 0.027862, -0.006379
EPI_ISL_71376|247301|A/Hawaii/02/2010|E3|2010-01-02, 2010.01, 0.006345, 0.002719
EPI_ISL_71374|247295|A/Hawaii/01/2010|E2|2010-01-03, 2010.01, 0.005765, 0.002139
EPI_ISL_93270|324446|A/Illinois/NHRC0001/2011|P0|2011-01-26, 2011.07, 0.009889, 0.002271
EPI_ISL_369606|1515415|A/New_York/WC-LVD-10-012/2010||2010-12-07, 2010.92, 0.008727, 0.001674
EPI_ISL_88081|309895|A/Illinois/02/2010|C2|2010-12-29, 2010.98, 0.008729, 0.001450
EPI_ISL_86027|302132|A/California/31/2010|C2|2010-12-08, 2010.93, 0.008729, 0.001638
HM219630|A/swine/MO/17314/2010|H1N1|USA|03/31/2010, 2010.25, 0.006941, 0.002411
EPI_ISL_73493|252698|A/Texas/46224042/2009||2009-10-22, 2009.8, 0.003999, 0.001164
EPI_ISL_87588|308157|A/California/WRAIR1502P/2009||2009-08-10, 2009.6, 0.002840, 0.000757
EPI_ISL_87596|308221|A/San_Diego/WRAIR1642P/2009|MDCK2|2009-06-06, 2009.43, 0.002840, 0.001398
EPI_ISL_130424|400122|A/Kentucky/80/2009||2009-09-30, 2009.74, 0.004006, 0.001396
EPI_ISL_61316|212905|A/New_York/3747/2009||2009-05-16, 2009.37, 0.003422, 0.002206
EPI_ISL_89949|316603|A/Wisconsin/629-D01829/2009|P0|2009-05-30, 2009.41, 0.004589, 0.003222
EPI_ISL_61607|214730|A/Wisconsin/629-D02144/2009||2009-05-28, 2009.41, 0.003427, 0.002061
EPI_ISL_61597|214650|A/Wisconsin/629-D01883/2009||2009-05-27, 2009.4, 0.003427, 0.002098
EPI_ISL_62626|218578|A/Wisconsin/629-D00101/2009|P0|2009-06-08, 2009.43, 0.003427, 0.001985
EPI_ISL_89950|316609|A/Wisconsin/629-D00881/2009|P0|2009-06-01, 2009.41, 0.003427, 0.002061
EPI_ISL_61556|214322|A/Wisconsin/629-D00829/2009||2009-05-28, 2009.41, 0.003427, 0.002061
EPI_ISL_62656|218818|A/Wisconsin/629-D01326/2009|P0|2009-06-11, 2009.44, 0.003427, 0.001948
EPI_ISL_73516|252882|A/Texas/JMS385/2009||2009-12-04, 2009.92, 0.005181, 0.001893
EPI_ISL_75165|258878|A/Wisconsin/629-D00675/2009|P0|2009-10-12, 2009.77, 0.005769, 0.003047
EPI_ISL_71534|248018|A/Wisconsin/629-D00891/2009||2009-09-26, 2009.73, 0.005769, 0.003197
EPI_ISL_71546|248114|A/Wisconsin/629-D01237/2009||2009-09-22, 2009.72, 0.005769, 0.003235
EPI_ISL_62299|217079|A/Pennsylvania/25/2009|C1|2009-09-29, 2009.74, 0.003430, 0.000821
EPI_ISL_68125|237270|A/California/VRDL65/2009|P0|2009-08-10, 2009.6, 0.004013, 0.001930
EPI_ISL_71419|247424|A/South_Carolina/18/2009|E2|2009-09-16, 2009.7, 0.005765, 0.003306
EPI_ISL_71544|248098|A/Wisconsin/629-D01140/2009||2009-11-05, 2009.84, 0.005758, 0.002772
EPI_ISL_71563|248250|A/Wisconsin/629-D01826/2009||2009-11-14, 2009.86, 0.004595, 0.001534
EPI_ISL_71581|248394|A/Wisconsin/629-S1313/2009||2009-10-12, 2009.77, 0.004595, 0.001873
EPI_ISL_71726|249340|A/Wisconsin/629-D01846/2009||2009-12-14, 2009.94, 0.004596, 0.001233
EPI_ISL_71540|248066|A/Wisconsin/629-D00968/2009||2009-11-24, 2009.89, 0.004596, 0.001422
EPI_ISL_71720|249292|A/Wisconsin/629-D01244/2009||2009-12-12, 2009.94, 0.004596, 0.001233
EPI_ISL_71722|249308|A/Wisconsin/629-D01556/2009||2009-12-17, 2009.95, 0.004596, 0.001195
EPI_ISL_71549|248138|A/Wisconsin/629-D01355/2009||2009-09-21, 2009.72, 0.002837, 0.000303
EPI_ISL_71517|247882|A/Wisconsin/629-D00410/2009||2009-09-24, 2009.72, 0.002837, 0.000303
EPI_ISL_81687|288274|A/Boston/663/2009|P0|2009-11-16, 2009.87, 0.004000, 0.000901
EPI_ISL_66293|347035|A/Texas/66/2009|X|2009-09-29, 2009.74, 0.003416, 0.000807
VDL|A/swine/USA/20446/2011|H1N1|HA|swine|2011-06-22, 2011.47, 0.011695, 0.002571
EPI_ISL_30110|179171|A/New_York/34/2009|C1|2009-04-25, 2009.32, 0.002839, 0.001812
EPI_ISL_70245|243683|A/Arkansas/08/2009|C1|2009-10-11, 2009.77, 0.003419, 0.000697
EPI_ISL_60834|211523|A/Wyoming/08/2009|C1|2009-08-09, 2009.6, 0.002837, 0.000755
EPI_ISL_66803|233182|A/North_Carolina/42/2009|IR|2009-10-14, 2009.78, 0.002842, 0.000082
EPI_ISL_66801|233178|A/North_Carolina/41/2009|IR|2009-10-16, 2009.78, 0.002844, 0.000084
EPI_ISL_145534|466980|A/North_Carolina/39/2009|X/C4|2009-10-15, 2009.78, 0.002846, 0.000086
EPI_ISL_66798|233170|A/North_Carolina/39/2009|IR|2009-10-15, 2009.78, 0.002849, 0.000089
EPI_ISL_66800|233175|A/North_Carolina/40/2009|IR|2009-11-02, 2009.83, 0.003431, 0.000483
EPI_ISL_32634|186673|A/Bethesda/SP508/2009|MDCK2|2009-06-18, 2009.46, 0.003433, 0.001878
EPI_ISL_33949|190871|A/Bethesda/SP506/2009|MDCK2|2009-06-16, 2009.45, 0.004012, 0.002495
EPI_ISL_71574|248338|A/Wisconsin/629-D02342/2009||2009-10-18, 2009.79, 0.002844, 0.000046
EPI_ISL_73509|252826|A/Texas/JMS373/2009||2009-11-21, 2009.88, 0.004012, 0.000876
EPI_ISL_76912|271515|A/San_Diego/INS217/2009|P0|2009-11-12, 2009.85, 0.004593, 0.001570
KP081625|A/swine/Minnesota/A01566017/2014|H1N1|USA|10/06/2014, 2014.76, 0.019641, -0.001873
VDL|A/swine/Chile/3589/2021|Unsubtypable|CHILE|2021-01-13||pdmH1, 2021.04, 0.051578, 0.006416
EPI_ISL_62535|218063|A/New_York/4459/2009||2009-06-19, 2009.46, 0.003425, 0.001871
EPI_ISL_70264|243741|A/Utah/59/2009|C1|2009-11-16, 2009.87, 0.004597, 0.001498
EPI_ISL_71511|247834|A/Wisconsin/629-D00250/2009||2009-10-02, 2009.75, 0.003430, 0.000783
EPI_ISL_61332|213033|A/New_York/4048/2009||2009-06-10, 2009.44, 0.002851, 0.001371
EPI_ISL_31204|183289|A/West_Virginia/01/2009|C1|2009-05-24, 2009.39, 0.002851, 0.001560
EPI_ISL_66307|231473|A/Texas/69/2009|C1|2009-11-01, 2009.82, 0.004596, 0.001685
EPI_ISL_71861|249678|A/Texas/461917783/2009||2009-10-19, 2009.79, 0.004017, 0.001220
EPI_ISL_73502|252770|A/Texas/JMS363/2009||2009-11-08, 2009.84, 0.003433, 0.000447
EPI_ISL_73503|252778|A/Texas/JMS364/2009||2009-11-08, 2009.84, 0.002854, -0.000132
EPI_ISL_73514|252866|A/Texas/JMS383/2009||2009-11-29, 2009.9, 0.002856, -0.000356
EPI_ISL_71500|247753|A/Texas/46172734/2009||2009-10-17, 2009.79, 0.002856, 0.000058
EPI_ISL_89033|313334|A/Texas/JMS368/2009||2009-11-13, 2009.86, 0.002856, -0.000205
EPI_ISL_73511|252842|A/Texas/JMS380/2009||2009-11-27, 2009.9, 0.003438, 0.000226
EPI_ISL_73506|252802|A/Texas/JMS370/2009||2009-11-14, 2009.86, 0.003440, 0.000379
EPI_ISL_77416|272734|A/South_Carolina/02/2010|E3|2010-03-05, 2010.18, 0.004024, -0.000243
EPI_ISL_77665|273720|A/Delaware/03/2010|C1|2010-03-26, 2010.24, 0.005187, 0.000694
EPI_ISL_73522|252930|A/Texas/JMS391/2009||2009-12-23, 2009.97, 0.004606, 0.001131
EPI_ISL_73540|253074|A/Texas/JMS413/2009||2010-02-03, 2010.09, 0.004027, 0.000099
EPI_ISL_70784|245612|A/San_Diego/INS68/2009||2009-11-03, 2009.83, 0.002849, -0.000100
KY290624|A/swine/Minnesota/03019/2010|H1N1|USA|05/24/2010, 2010.39, 0.008121, 0.003064
EPI_ISL_158603|512118|A/Tennessee/F1052A/2010||2010-02-09, 2010.11, 0.005747, 0.001744
EPI_ISL_66806|233199|A/North_Carolina/46/2009|C2|2009-10-16, 2009.78, 0.005757, 0.002997
EPI_ISL_69013|240346|A/Indiana/20/2009|C1|2009-12-08, 2009.93, 0.005175, 0.001850
EPI_ISL_89615|315475|A/Boston/637/2009||2009-11-08, 2009.84, 0.006340, 0.003354
GU480928|A/swine/NC/34752/2009|H1N1|USA|12/14/2009, 2009.94, 0.005759, 0.002397
HM219621|A/swine/NC/13598/2010|H1N1|USA|03/09/2010, 2010.19, 0.011028, 0.006724
KR859505|A/swine/Colorado/A00927661/2010|H1N1|USA|11/08/2010, 2010.84, 0.011608, 0.004856
KY290623|A/swine/North_Carolina/03029/2010|H1N2|USA|05/26/2010, 2010.4, 0.010462, 0.005368
KT259327|A/swine/North_Carolina/A02077953/2015|H1N1|USA|06/15/2015, 2015.45, 0.032235, 0.008124
EPI_ISL_74147|254954|A/New_York/6941/2009|P0|2009-12-06, 2009.92, 0.005177, 0.001890
JX042525|A/swine/North_Carolina/A01076176/2009|H1N1|USA|11/29/2009, 2009.9, 0.005761, 0.002549
EPI_ISL_70315|243867|A/North_Carolina/59/2009|M1|2009-11-07, 2009.84, 0.006347, 0.003361
VDL|A/swine/USA/31694/2011|Unsubtypable|HA|swine|2011-09-30, 2011.74, 0.020664, 0.010523
VDL|A/swine/USA/52944/2013|H1N1|HA|swine|2013-06-12, 2013.44, 0.036008, 0.019466
JF833343|A/swine/North_Carolina/A01049173/2010|H1N1|USA|11/30/2010, 2010.9, 0.017282, 0.010305
JF833344|A/swine/North_Carolina/A01049174/2010|H1N1|USA|11/30/2010, 2010.9, 0.017282, 0.010305
VDL|A/swine/North_Carolina/35498/2010|H1N1|HA|swine|2010-12-01, 2010.91, 0.017282, 0.010267
KF574783|A/swine/Iowa/A01432960/2013|H1N1|USA|08/2013, 2013.58, 0.034801, 0.017731
KF611813|A/swine/Illinois/A01398628/2013|H1N1|USA|08/09/2013, 2013.6, 0.037237, 0.020092
KF611807|A/swine/Illinois/A01398610/2013|H1N1|USA|08/09/2013, 2013.6, 0.035578, 0.018433
KF952488|A/swine/Illinois/A01395201/2013|H1N1|USA|11/18/2013, 2013.87, 0.037314, 0.019152
EPI_ISL_76053|266682|A/Boston/134/2009|P0|2009-06-26, 2009.48, 0.004022, 0.002392
EPI_ISL_66283|347029|A/Mississippi/05/2009|X2|2009-08-27, 2009.65, 0.004025, 0.001754
EPI_ISL_62219|216748|A/California/36/2009|C2|2009-08-22, 2009.64, 0.004028, 0.001795
EPI_ISL_68105|237110|A/California/VRDL35/2009|P0|2009-07-05, 2009.51, 0.003445, 0.001702
EPI_ISL_68774|239675|A/Hawaii/28/2009|Original|2009-10-10, 2009.77, 0.004029, 0.001307
EPI_ISL_100104|347010|A/Hawaii/34/2009|Original|2009-10-28, 2009.82, 0.004029, 0.001119
HQ840296|A/swine/Minnesota/074A/2009|H1N1|USA|08/26/2009, 2009.65, 0.002863, 0.000592
EPI_ISL_71505|247786|A/Wisconsin/629-D00050/2009||2009-11-27, 2009.9, 0.002863, -0.000349
EPI_ISL_63825|223233|A/New_York/4398/2009||2009-06-24, 2009.48, 0.002863, 0.001232
EPI_ISL_32018|185393|A/California/24/2009|C2|2009-05-29, 2009.41, 0.002863, 0.001496
EPI_ISL_71308|247020|A/Wisconsin/629-D02041/2009||2009-09-09, 2009.68, 0.002863, 0.000479
EPI_ISL_69019|240371|A/Minnesota/21/2009|C2|2009-09-25, 2009.73, 0.002863, 0.000291
EPI_ISL_71548|248130|A/Wisconsin/629-D01346/2009||2009-11-05, 2009.84, 0.002863, -0.000123
HQ840319|A/swine/Minnesota/136B/2009|H1N1|USA|08/31/2009, 2009.66, 0.002863, 0.000555
EPI_ISL_71514|247858|A/Wisconsin/629-D00346/2009||2009-09-23, 2009.72, 0.002863, 0.000329
EPI_ISL_71529|247978|A/Wisconsin/629-D00802/2009||2009-11-07, 2009.84, 0.002863, -0.000123
EPI_ISL_68132|237326|A/California/VRDL8/2009|P0|2009-06-14, 2009.45, 0.002863, 0.001345
EPI_ISL_65005|227716|A/Minnesota/15/2009|C1|2009-08-28, 2009.65, 0.002863, 0.000592
HQ840288|A/swine/Minnesota/074A/2009|H1N1|USA|08/26/2009, 2009.65, 0.002863, 0.000592
EPI_ISL_61325|212977|A/New_York/3828/2009||2009-06-02, 2009.42, 0.002863, 0.001458
EPI_ISL_71523|247930|A/Wisconsin/629-D00629/2009||2009-11-26, 2009.89, 0.002863, -0.000312
EPI_ISL_68127|237286|A/California/VRDL68/2009|P0|2009-08-11, 2009.61, 0.002863, 0.000743
EPI_ISL_87614|308365|A/San_Diego/WRAIR1665P/2009|MDCK2|2009-09-23, 2009.72, 0.002863, 0.000329
