#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_257784|969754|A/California/39/2017|Original|2017-02-01, 2017.08, 0.029669, -0.002997
EPI_ISL_257788|969786|A/California/44/2017|Original|2017-02-10, 2017.11, 0.029669, -0.003107
EPI_ISL_257790|969802|A/California/46/2017|Original|2017-02-24, 2017.15, 0.029669, -0.003255
EPI_ISL_257786|969770|A/California/42/2017|Original|2017-02-09, 2017.11, 0.029669, -0.003107
EPI_ISL_256095|960263|A/South_Carolina/05/2017|Original|2017-02-20, 2017.14, 0.029667, -0.003220
EPI_ISL_280710|1075106|A/Texas/6180/2017|PMK1|2017-02-01, 2017.08, 0.030253, -0.002413
EPI_ISL_248950|917589|A/Missouri/04/2017|Original|2017-01-12, 2017.03, 0.030834, -0.001647
EPI_ISL_252983|942640|A/Kansas/05/2017|Original|2017-02-06, 2017.1, 0.030836, -0.001903
EPI_ISL_255948|959643|A/Missouri/08/2017|Original|2017-02-16, 2017.13, 0.030259, -0.002592
EPI_ISL_249942|924721|A/Arizona/03/2017|Original|2017-01-27, 2017.07, 0.030259, -0.002370
EPI_ISL_248278|912665|A/Florida/04/2017|Original|2017-01-15, 2017.04, 0.030259, -0.002259
EPI_ISL_252982|942632|A/Kansas/02/2017|Original|2017-01-11, 2017.03, 0.030259, -0.002222
EPI_ISL_242681|886686|A/Iowa/44/2016|Original|2016-12-23, 2016.97, 0.029087, -0.003172
EPI_ISL_257810|969961|A/Rhode_Island/08/2017|Original|2017-02-15, 2017.12, 0.029089, -0.003724
EPI_ISL_244234|894211|A/Georgia/63/2016|Original|2016-12-20, 2016.96, 0.029089, -0.003133
EPI_ISL_248237|912345|A/California/01/2017|Original|2017-01-04, 2017.01, 0.029089, -0.003318
EPI_ISL_244238|894243|A/Maryland/32/2016|Original|2016-12-20, 2016.96, 0.029089, -0.003133
EPI_ISL_241640|880120|A/California/174/2016|Original|2016-12-17, 2016.95, 0.029089, -0.003096
EPI_ISL_258152|971852|A/West_Virginia/05/2017|Original|2017-01-30, 2017.08, 0.029089, -0.003576
EPI_ISL_261834|989322|A/Louisiana/21/2017|Original|2017-03-17, 2017.21, 0.029089, -0.004056
EPI_ISL_257807|969937|A/Ohio/06/2017|Original|2017-02-08, 2017.1, 0.029089, -0.003650
EPI_ISL_248234|912321|A/Texas/08/2017|Original|2017-01-08, 2017.02, 0.029089, -0.003355
EPI_ISL_240871|874674|A/Nebraska/28/2016|Original|2016-12-14, 2016.94, 0.029089, -0.003059
EPI_ISL_264363|1002936|A/New_York/26/2017|Original|2017-04-01, 2017.25, 0.029089, -0.004204
EPI_ISL_253221|943676|A/Texas/51/2017|Original|2017-02-16, 2017.13, 0.029089, -0.003761
EPI_ISL_255804|958431|A/Tennessee/08/2017|Original|2017-01-09, 2017.02, 0.029089, -0.003355
EPI_ISL_255940|959579|A/California/31/2017|Original|2017-01-18, 2017.05, 0.029089, -0.003466
EPI_ISL_256914|964251|A/Rhode_Island/05/2017|C1|2017-02-01, 2017.08, 0.029089, -0.003576
EPI_ISL_248262|912540|A/Texas/18/2017|Original|2017-01-17, 2017.05, 0.029089, -0.003466
EPI_ISL_244237|894235|A/Maryland/02/2017|Original|2017-01-04, 2017.01, 0.029089, -0.003318
EPI_ISL_240868|874650|A/New_Mexico/52/2016|Original|2016-11-29, 2016.9, 0.029089, -0.002912
EPI_ISL_241647|880176|A/Iowa/41/2016|Original|2016-12-19, 2016.96, 0.029089, -0.003133
EPI_ISL_249943|924729|A/Arizona/02/2017|Original|2017-01-20, 2017.05, 0.029089, -0.003466
EPI_ISL_244233|894203|A/Florida/110/2016|Original|2016-12-26, 2016.98, 0.029089, -0.003207
EPI_ISL_280700|1075096|A/Texas/6170/2017|PMK1|2017-02-06, 2017.1, 0.029089, -0.003650
EPI_ISL_253214|943620|A/Louisiana/07/2017|Original|2017-01-29, 2017.08, 0.029089, -0.003576
EPI_ISL_241641|880128|A/Maryland/29/2016|Original|2016-12-06, 2016.92, 0.029089, -0.002986
EPI_ISL_241646|880168|A/Texas/200/2016|Original|2016-12-27, 2016.98, 0.029094, -0.003203
EPI_ISL_252986|942664|A/Texas/39/2017|Original|2017-02-03, 2017.09, 0.030256, -0.002447
EPI_ISL_255314|955607|A/Texas/42/2017|Original|2017-01-31, 2017.08, 0.029678, -0.002987
EPI_ISL_255313|955599|A/Texas/41/2017|Original|2017-01-31, 2017.08, 0.029678, -0.002987
EPI_ISL_249095|918700|A/Washington/08/2017|Original|2017-01-23, 2017.06, 0.029678, -0.002914
EPI_ISL_248251|912456|A/Louisiana/01/2017|Original|2017-01-05, 2017.01, 0.029678, -0.002729
EPI_ISL_257820|970041|A/Virginia/12/2017|Original|2017-02-11, 2017.11, 0.029678, -0.003098
EPI_ISL_281582|1078270|A/California/74/2017|Original|2017-08-29, 2017.65, 0.031425, -0.003345
EPI_ISL_275685|1047331|A/Washington/293/2017|Original|2017-07-06, 2017.51, 0.029680, -0.004573
EPI_ISL_259825|980080|A/Minnesota/19/2017|C1|2017-03-12, 2017.2, 0.030264, -0.002845
EPI_ISL_249936|924673|A/Alabama/05/2017|Original|2017-01-30, 2017.08, 0.030264, -0.002402
EPI_ISL_268460|1017784|A/Arizona/23/2017|Original|2017-03-29, 2017.24, 0.030260, -0.002996
EPI_ISL_266684|1008442|A/Texas/103/2017|Original|2017-04-01, 2017.25, 0.029683, -0.003611
EPI_ISL_266682|1008426|A/Texas/101/2017|Original|2017-03-29, 2017.24, 0.029683, -0.003574
EPI_ISL_264380|1003068|A/Maryland/31/2017|Original|2017-03-30, 2017.25, 0.030262, -0.003031
EPI_ISL_282769|1085269|A/Hawaii/46/2017|Original|2017-08-24, 2017.64, 0.034380, -0.000353
EPI_ISL_257819|970033|A/Utah/16/2017|Original|2017-03-11, 2017.19, 0.030264, -0.002808
EPI_ISL_258144|971798|A/Louisiana/16/2017|Original|2017-02-23, 2017.15, 0.031429, -0.001495
EPI_ISL_261822|989227|A/Idaho/22/2017|Original|2017-03-30, 2017.25, 0.031430, -0.001864
EPI_ISL_252987|942672|A/Texas/37/2017|Original|2017-01-28, 2017.08, 0.031429, -0.001236
EPI_ISL_256355|961758|A/Iowa/09/2017|Original|2017-02-17, 2017.13, 0.032015, -0.000836
EPI_ISL_256356|961766|A/Iowa/10/2017|Original|2017-02-17, 2017.13, 0.032015, -0.000836
EPI_ISL_257814|969993|A/South_Dakota/13/2017|Original|2017-02-18, 2017.13, 0.031434, -0.001416
EPI_ISL_257813|969985|A/South_Dakota/10/2017|Original|2017-02-09, 2017.11, 0.031434, -0.001342
EPI_ISL_255945|959619|A/Minnesota/11/2017|Original|2017-02-12, 2017.12, 0.031434, -0.001379
EPI_ISL_243160|888910|A/Nebraska/4917/2016|PMK1|2016-01-13, 2016.04, 0.025497, -0.003329
EPI_ISL_281076|1075561|A/North_Carolina/5841/2016|PMK1|2016-12-04, 2016.92, 0.027249, -0.004826
EPI_ISL_267841|1015007|A/Mississippi/5642/2016|PMK1|2016-12-07, 2016.92, 0.027249, -0.004826
EPI_ISL_224117|771836|A/Montana/39/2016|Original|2016-03-23, 2016.23, 0.024916, -0.004612
EPI_ISL_214983|725667|A/Arizona/31/2016|Original|2016-02-08, 2016.1, 0.026082, -0.002966
EPI_ISL_227471|792084|A/Michigan/73/2016|Original|2016-04-18, 2016.3, 0.026084, -0.003702
EPI_ISL_216149|732147|A/Michigan/26/2016|Original|2016-02-11, 2016.11, 0.026084, -0.003000
EPI_ISL_208483|700764|A/Kentucky/16/2015|MX|2015-12-21, 2015.96, 0.025503, -0.003028
EPI_ISL_293472|1151397|A/New_York/A-WC-LVD-16-058/2016|Primary_specimen|2016-02-29, 2016.16, 0.027253, -0.002017
EPI_ISL_216174|732338|A/Wisconsin/28/2016|Original|2016-02-20, 2016.14, 0.027250, -0.001945
EPI_ISL_221071|756883|A/Colorado/17/2016|Original|2016-02-22, 2016.14, 0.026090, -0.003105
EPI_ISL_244371|894584|A/Florida/5196/2016|PMK1|2016-02-27, 2016.16, 0.026670, -0.002600
EPI_ISL_221155|757553|A/Montana/31/2016|Original|2016-03-06, 2016.18, 0.026085, -0.003259
EPI_ISL_244338|894551|A/Wyoming/5163/2016|PMK1|2016-02-24, 2016.15, 0.026667, -0.002565
EPI_ISL_218127|741966|A/Oregon/08/2016|Original|2016-02-28, 2016.16, 0.025505, -0.003764
EPI_ISL_213189|716532|A/New_York/06/2016|Original|2016-01-27, 2016.07, 0.025507, -0.003430
EPI_ISL_232148|825264|A/Wisconsin/70/2016|Original|2016-05-27, 2016.4, 0.026089, -0.004067
EPI_ISL_224286|772924|A/New_York/72/2016|Original|2016-04-20, 2016.3, 0.026091, -0.003695
EPI_ISL_232147|825255|A/Vermont/31/2016|Original|2016-07-02, 2016.5, 0.026674, -0.003850
EPI_ISL_247888|910469|A/Oklahoma/5302/2016|PMK1|2016-03-09, 2016.19, 0.024917, -0.004463
EPI_ISL_214974|725595|A/Montana/16/2016|Original|2016-01-31, 2016.08, 0.026086, -0.002888
EPI_ISL_244389|894602|A/Nebraska/5214/2016|PMK1|2016-02-25, 2016.15, 0.025506, -0.003726
EPI_ISL_243268|889020|A/Nebraska/5016/2016|PMK1|2016-02-16, 2016.13, 0.025506, -0.003653
EPI_ISL_207935|697897|A/Nebraska/20/2015|Original|2015-12-31, 2015.99, 0.024926, -0.003716
EPI_ISL_206537|691145|A/Wisconsin/92/2015|Original|2015-12-23, 2015.97, 0.024926, -0.003642
EPI_ISL_221253|758336|A/Illinois/37/2016|Original|2016-02-15, 2016.12, 0.024926, -0.004196
EPI_ISL_213256|717066|A/Connecticut/03/2016|Original|2016-01-17, 2016.05, 0.024926, -0.003938
EPI_ISL_221254|758344|A/Illinois/38/2016|Original|2016-02-15, 2016.12, 0.024926, -0.004196
EPI_ISL_221227|758128|A/Oklahoma/08/2016|Original|2016-03-09, 2016.19, 0.025503, -0.003877
EPI_ISL_227426|791737|A/Texas/111/2016|Original|2016-03-02, 2016.17, 0.024923, -0.004383
EPI_ISL_248025|911046|A/Mississippi/5375/2016|PMK1|2016-03-25, 2016.23, 0.025505, -0.004022
EPI_ISL_222179|762500|A/Florida/29/2016|Original|2016-02-23, 2016.15, 0.027835, -0.001397
EPI_ISL_221255|758352|A/Illinois/39/2016|Original|2016-02-15, 2016.12, 0.027254, -0.001867
EPI_ISL_293420|1151023|A/New_York/A-WC-LVD-16-012/2016|Primary_specimen|2016-03-05, 2016.18, 0.026674, -0.002669
EPI_ISL_224098|771684|A/Idaho/22/2016|Original|2016-04-12, 2016.28, 0.026674, -0.003038
EPI_ISL_224099|771692|A/Idaho/23/2016|Original|2016-04-12, 2016.28, 0.026674, -0.003038
EPI_ISL_223293|768255|A/Pennsylvania/63/2016|Original|2016-03-31, 2016.25, 0.024919, -0.004682
EPI_ISL_221157|757569|A/Montana/33/2016|Original|2016-03-02, 2016.17, 0.025500, -0.003806
EPI_ISL_222206|762691|A/Nevada/33/2016|Original|2016-04-12, 2016.28, 0.024923, -0.004789
EPI_ISL_213156|716275|A/Washington/70/2015|Original|2015-12-28, 2015.98, 0.024925, -0.003680
EPI_ISL_244397|894610|A/New_York/5222/2016|PMK1|2016-02-26, 2016.15, 0.024925, -0.004307
EPI_ISL_244311|894524|A/New_York/5136/2016|PMK1|2016-02-23, 2016.15, 0.024925, -0.004307
EPI_ISL_223279|768147|A/Maryland/14/2016|Original|2016-03-10, 2016.19, 0.024925, -0.004455
EPI_ISL_221183|757776|A/Oregon/11/2016|Original|2016-03-18, 2016.21, 0.027259, -0.002195
EPI_ISL_221202|757928|A/Utah/26/2016|Original|2016-03-28, 2016.24, 0.027257, -0.002307
EPI_ISL_214984|725675|A/Utah/16/2016|Original|2016-02-13, 2016.12, 0.025512, -0.003610
EPI_ISL_247901|910482|A/Wyoming/5315/2016|PMK1|2016-03-09, 2016.19, 0.025514, -0.003866
EPI_ISL_243276|889028|A/Wyoming/5033/2016|PMK1|2016-02-16, 2016.13, 0.025514, -0.003644
EPI_ISL_251516|935049|A/Wyoming/5494/2016|PMK1|2016-03-14, 2016.2, 0.025514, -0.003903
EPI_ISL_208471|700663|A/Colorado/26/2015|Original|2015-12-08, 2015.93, 0.025514, -0.002906
EPI_ISL_216229|732773|A/Missouri/04/2016|Original|2016-02-09, 2016.11, 0.025514, -0.003571
EPI_ISL_206524|691045|A/Colorado/25/2015|Original|2015-12-08, 2015.93, 0.025514, -0.002906
EPI_ISL_224107|771756|A/Maine/16/2016|Original|2016-04-20, 2016.3, 0.027849, -0.001937
EPI_ISL_224108|771764|A/Maine/17/2016|Original|2016-04-26, 2016.32, 0.027849, -0.002011
EPI_ISL_216124|731949|A/Pennsylvania/19/2016|Original|2016-02-29, 2016.16, 0.026092, -0.003177
EPI_ISL_221170|757672|A/Louisiana/08/2016|Original|2016-02-29, 2016.16, 0.026095, -0.003175
EPI_ISL_216122|731933|A/Arkansas/09/2016|Original|2016-03-08, 2016.19, 0.025517, -0.003864
EPI_ISL_214920|725179|A/Georgia/05/2016|C1|2016-01-17, 2016.05, 0.025517, -0.003347
EPI_ISL_222227|762855|A/Pennsylvania/15/2016|Original|2016-02-25, 2016.15, 0.025517, -0.003716
EPI_ISL_235019|840828|A/Pennsylvania/78/2016|C1|2016-04-02, 2016.25, 0.025517, -0.004085
EPI_ISL_224124|771892|A/Wyoming/21/2016|Original|2016-04-11, 2016.28, 0.025517, -0.004196
EPI_ISL_214955|725445|A/Delaware/02/2016|C1|2016-01-20, 2016.05, 0.025519, -0.003344
EPI_ISL_221101|757121|A/Hawaii/20/2016|Original|2016-03-01, 2016.17, 0.026688, -0.002618
EPI_ISL_293461|1151309|A/New_York/A-WC-LVD-16-047/2016|Primary_specimen|2016-03-17, 2016.21, 0.026104, -0.003350
EPI_ISL_218100|741750|A/Delaware/09/2016|Original|2016-02-29, 2016.16, 0.026104, -0.003166
EPI_ISL_232586|827600|A/Hawaii/57/2016|Original|2016-06-11, 2016.44, 0.027852, -0.002451
EPI_ISL_222212|762729|A/New_Hampshire/17/2016|Original|2016-04-02, 2016.25, 0.024924, -0.004678
EPI_ISL_224134|771972|A/North_Carolina/42/2016|Original|2016-04-01, 2016.25, 0.024924, -0.004678
EPI_ISL_221061|756811|A/Ohio/09/2016|Original|2016-02-19, 2016.13, 0.025505, -0.003654
EPI_ISL_244410|894623|A/Ohio/5235/2016|PMK1|2016-02-29, 2016.16, 0.024925, -0.004344
EPI_ISL_218081|741602|A/California/28/2016|C1|2016-01-14, 2016.04, 0.026089, -0.002737
EPI_ISL_221056|756773|A/Montana/18/2016|C1|2016-02-03, 2016.09, 0.025508, -0.003503
EPI_ISL_244363|894576|A/Arizona/5188/2016|PMK1|2016-02-29, 2016.16, 0.024930, -0.004339
EPI_ISL_244393|894606|A/New_Jersey/5218/2016|PMK1|2016-03-09, 2016.19, 0.024930, -0.004450
EPI_ISL_213194|716572|A/South_Carolina/06/2016|Original|2016-01-27, 2016.07, 0.024930, -0.004007
EPI_ISL_218114|741862|A/Utah/19/2016|Original|2016-02-29, 2016.16, 0.025513, -0.003757
EPI_ISL_251509|935041|A/Utah/5487/2016|PMK1|2016-03-01, 2016.17, 0.025513, -0.003794
EPI_ISL_213267|717154|A/California/22/2016|Original|2016-01-22, 2016.06, 0.025512, -0.003388
EPI_ISL_213268|717162|A/California/23/2016|Original|2016-01-14, 2016.04, 0.025512, -0.003314
EPI_ISL_221647|759665|A/South_Dakota/12/2016|Original|2016-02-28, 2016.16, 0.024923, -0.004346
EPI_ISL_248021|911042|A/Florida/5371/2016|PMK1|2016-03-25, 2016.23, 0.025503, -0.004025
EPI_ISL_227421|791697|A/Georgia/32/2016|C2|2016-03-08, 2016.19, 0.026094, -0.003286
EPI_ISL_243210|888962|A/California/4967/2016|PMK1|2016-02-10, 2016.11, 0.025513, -0.003572
EPI_ISL_235018|840820|A/Pennsylvania/77/2016|C1|2016-04-02, 2016.25, 0.024932, -0.004669
VDL|A/swine/USA/25871/2016|Unsubtypable|HA|swine|2016-05-06, 2016.35, 0.026098, -0.003873
EPI_ISL_227410|791609|A/Pennsylvania/28/2016|Original|2016-03-01, 2016.17, 0.027264, -0.002042
EPI_ISL_233532|832937|A/Pennsylvania/22/2016|C1|2016-02-21, 2016.14, 0.027264, -0.001931
EPI_ISL_221022|756516|A/Maine/06/2016|C1|2016-02-16, 2016.13, 0.026097, -0.003062
EPI_ISL_206520|691013|A/Maryland/21/2015|Original|2015-12-12, 2015.94, 0.026095, -0.002362
EPI_ISL_211712|709460|A/Florida/02/2016|Original|2016-01-07, 2016.02, 0.026683, -0.002070
EPI_ISL_227557|792764|A/Delaware/25/2016|Original|2016-05-09, 2016.35, 0.026683, -0.003288
EPI_ISL_227553|792732|A/Washington/73/2016|Original|2016-05-02, 2016.33, 0.025522, -0.004375
EPI_ISL_221261|758400|A/Alabama/10/2016|Original|2016-04-05, 2016.26, 0.025522, -0.004117
EPI_ISL_222191|762593|A/Massachusetts/30/2016|Original|2016-03-27, 2016.24, 0.025522, -0.004043
EPI_ISL_224127|771916|A/Rhode_Island/23/2016|Original|2016-04-23, 2016.31, 0.025522, -0.004302
EPI_ISL_248026|911047|A/New_Jersey/5376/2016|PMK1|2016-03-18, 2016.21, 0.026102, -0.003352
EPI_ISL_244294|894507|A/Georgia/5119/2016|PMK1|2016-03-07, 2016.18, 0.026104, -0.003239
EPI_ISL_247875|910456|A/Georgia/5289/2016|PMK1|2016-03-01, 2016.17, 0.026104, -0.003202
EPI_ISL_248022|911043|A/Georgia/5372/2016|PMK1|2016-03-24, 2016.23, 0.026104, -0.003424
EPI_ISL_213159|716299|A/Virginia/01/2016|C1|2016-01-07, 2016.02, 0.027261, -0.001492
EPI_ISL_213167|716360|A/North_Dakota/01/2016|Original|2016-01-04, 2016.01, 0.026682, -0.002033
EPI_ISL_214997|725779|A/Indiana/23/2016|Original|2016-02-10, 2016.11, 0.027849, -0.001235
EPI_ISL_223309|768383|A/Wisconsin/64/2016|Original|2016-04-21, 2016.3, 0.027853, -0.001934
EPI_ISL_213116|715964|A/Illinois/25/2015|C2|2015-11-28, 2015.9, 0.024932, -0.003377
EPI_ISL_202779|676481|A/Illinois/17/2015|Original|2015-10-31, 2015.82, 0.024934, -0.003080
EPI_ISL_203607|680422|A/Illinois/20/2015|Original|2015-10-29, 2015.82, 0.024937, -0.003077
EPI_ISL_203290|678930|A/Illinois/21/2015|Original|2015-11-09, 2015.85, 0.025517, -0.002608
EPI_ISL_243206|888958|A/Alabama/4963/2016|PMK1|2016-02-08, 2016.1, 0.025509, -0.003539
EPI_ISL_220983|756239|A/Nebraska/06/2016|Original|2016-01-28, 2016.08, 0.025512, -0.003462
EPI_ISL_214942|725348|A/Idaho/40/2015|Original|2015-12-25, 2015.97, 0.025516, -0.003052
EPI_ISL_223291|768239|A/Pennsylvania/59/2016|Original|2016-03-24, 2016.23, 0.026099, -0.003429
EPI_ISL_224155|772139|A/Arizona/38/2016|Original|2016-02-24, 2016.15, 0.024936, -0.004296
EPI_ISL_213244|716970|A/Arizona/07/2016|Original|2016-01-17, 2016.05, 0.024936, -0.003927
EPI_ISL_214957|725461|A/Arizona/47/2015|C1|2015-12-07, 2015.92, 0.024936, -0.003447
EPI_ISL_243244|888996|A/Arizona/5001/2016|PMK1|2016-02-17, 2016.13, 0.024936, -0.004222
EPI_ISL_214979|725635|A/New_Mexico/03/2016|Original|2016-01-25, 2016.07, 0.024936, -0.004001
EPI_ISL_213138|716138|A/Nevada/06/2016|Original|2016-01-26, 2016.07, 0.024936, -0.004001
EPI_ISL_214221|720894|A/Arizona/19/2016|Original|2016-01-23, 2016.06, 0.024936, -0.003964
EPI_ISL_214222|720902|A/Arizona/20/2016|Original|2016-01-25, 2016.07, 0.024936, -0.004001
EPI_ISL_213242|716954|A/Arizona/55/2015|Original|2015-12-10, 2015.93, 0.024936, -0.003484
EPI_ISL_251507|935035|A/Texas/5485/2016|PMK1|2016-03-04, 2016.18, 0.024936, -0.004407
EPI_ISL_208458|700559|A/Arizona/36/2015|Original|2015-12-08, 2015.93, 0.024939, -0.003482
EPI_ISL_221103|757137|A/Delaware/14/2016|Original|2016-03-15, 2016.21, 0.026105, -0.003349
EPI_ISL_213135|716114|A/Virginia/05/2016|Original|2016-01-27, 2016.07, 0.025525, -0.003412
EPI_ISL_213173|716404|A/Texas/02/2016|Original|2016-01-05, 2016.01, 0.025525, -0.003191
EPI_ISL_224153|772123|A/Arizona/60/2015|Original|2015-12-30, 2015.99, 0.025525, -0.003117
EPI_ISL_224185|772379|A/Arizona/49/2015|Original|2015-12-06, 2015.92, 0.025525, -0.002858
EPI_ISL_208461|700583|A/Arizona/39/2015|Original|2015-12-08, 2015.93, 0.025525, -0.002895
EPI_ISL_221018|756485|A/Wisconsin/17/2016|Original|2016-02-01, 2016.08, 0.026105, -0.002869
EPI_ISL_213279|717250|A/Wisconsin/25/2016|Original|2016-02-08, 2016.1, 0.025527, -0.003521
EPI_ISL_221017|756477|A/Wisconsin/16/2016|Original|2016-02-01, 2016.08, 0.025527, -0.003447
EPI_ISL_221015|756461|A/Wisconsin/14/2016|Original|2016-01-28, 2016.08, 0.025527, -0.003447
EPI_ISL_218188|742452|A/Wisconsin/15/2016|Original|2016-01-29, 2016.08, 0.025527, -0.003447
EPI_ISL_213215|716739|A/Wisconsin/03/2016|Original|2016-01-20, 2016.05, 0.025527, -0.003336
EPI_ISL_213217|716755|A/Wisconsin/06/2016|Original|2016-01-23, 2016.06, 0.025527, -0.003373
EPI_ISL_221013|756448|A/Wisconsin/13/2016|Original|2016-01-27, 2016.07, 0.025529, -0.003408
EPI_ISL_221153|757537|A/Wisconsin/51/2016|Original|2016-03-21, 2016.22, 0.026114, -0.003377
EPI_ISL_221270|758472|A/Michigan/71/2016|Original|2016-03-28, 2016.24, 0.027278, -0.002287
EPI_ISL_224161|772187|A/Michigan/52/2016|Original|2016-03-16, 2016.21, 0.026116, -0.003338
EPI_ISL_213216|716747|A/Wisconsin/04/2016|Original|2016-01-21, 2016.06, 0.025534, -0.003366
EPI_ISL_224143|772043|A/Wisconsin/07/2016|Original|2016-01-27, 2016.07, 0.025536, -0.003401
EPI_ISL_213278|717242|A/Wisconsin/24/2016|Original|2016-02-08, 2016.1, 0.026702, -0.002346
EPI_ISL_218094|741702|A/Wisconsin/31/2016|C1|2016-02-24, 2016.15, 0.026703, -0.002529
EPI_ISL_221168|757657|A/New_Hampshire/10/2016|Original|2016-03-15, 2016.21, 0.026700, -0.002754
EPI_ISL_216182|732396|A/New_Hampshire/05/2016|Original|2016-02-20, 2016.14, 0.025515, -0.003680
EPI_ISL_215040|726006|A/District_Of_Columbia/02/2016|Original|2016-02-05, 2016.1, 0.025515, -0.003532
EPI_ISL_253821|963262|A/Baltimore/0091/2016||2016-03-02, 2016.17, 0.025518, -0.003789
EPI_ISL_215057|726141|A/Maryland/02/2016|Original|2016-01-20, 2016.05, 0.025518, -0.003345
EPI_ISL_216191|732468|A/California/55/2016|Original|2016-02-03, 2016.09, 0.025510, -0.003501
EPI_ISL_253780|963117|A/Baltimore/0110/2016||2016-03-12, 2016.2, 0.024932, -0.004485
EPI_ISL_221217|758048|A/Pennsylvania/43/2016|Original|2016-03-23, 2016.23, 0.024934, -0.004593
EPI_ISL_223285|768195|A/New_York/45/2016|Original|2016-03-12, 2016.2, 0.024937, -0.004480
EPI_ISL_218125|741950|A/Texas/47/2016|C1|2016-03-07, 2016.18, 0.025521, -0.003822
EPI_ISL_221648|759673|A/South_Dakota/13/2016|Original|2016-03-16, 2016.21, 0.025523, -0.003931
EPI_ISL_247891|910472|A/South_Dakota/5305/2016|PMK1|2016-03-09, 2016.19, 0.026106, -0.003274
EPI_ISL_243329|889081|A/South_Dakota/5086/2016|PMK1|2016-02-18, 2016.13, 0.026106, -0.003053
EPI_ISL_211713|709468|A/Florida/03/2016|Original|2016-01-13, 2016.04, 0.026106, -0.002720
EPI_ISL_221130|757353|A/Florida/37/2016|Original|2016-03-15, 2016.21, 0.026688, -0.002765
EPI_ISL_251496|935006|A/North_Carolina/5474/2016|PMK1|2016-03-11, 2016.19, 0.026108, -0.003272
EPI_ISL_243260|889012|A/North_Carolina/5022/2016|PMK1|2016-02-16, 2016.13, 0.025530, -0.003629
EPI_ISL_214963|725507|A/North_Carolina/07/2016|C1|2016-01-19, 2016.05, 0.025530, -0.003333
EPI_ISL_216112|731853|A/Pennsylvania/14/2016|Original|2016-02-13, 2016.12, 0.027274, -0.001848
EPI_ISL_230508|815556|A/Pennsylvania/12/2016|C1|2016-02-16, 2016.13, 0.025530, -0.003628
EPI_ISL_224075|771500|A/Maryland/08/2016|C1|2016-02-15, 2016.12, 0.025530, -0.003592
EPI_ISL_213276|717226|A/Wisconsin/23/2016|Original|2016-02-01, 2016.08, 0.026113, -0.002861
EPI_ISL_221106|757161|A/California/72/2016|Original|2016-02-15, 2016.12, 0.026694, -0.002428
EPI_ISL_214197|720703|A/Maine/05/2016|Original|2016-02-16, 2016.13, 0.026694, -0.002464
EPI_ISL_221048|756709|A/Georgia/24/2016|Original|2016-02-24, 2016.15, 0.027862, -0.001371
EPI_ISL_221229|758144|A/Washington/48/2016|Original|2016-03-30, 2016.25, 0.027281, -0.002320
EPI_ISL_227565|792828|A/Oregon/14/2016|Original|2016-04-20, 2016.3, 0.026690, -0.003096
EPI_ISL_227570|792868|A/Connecticut/24/2016|Original|2016-03-25, 2016.23, 0.026691, -0.002837
EPI_ISL_222224|762824|A/New_York/54/2016|Original|2016-03-27, 2016.24, 0.025528, -0.004037
EPI_ISL_224120|771860|A/Florida/60/2016|Original|2016-04-11, 2016.28, 0.025530, -0.004183
EPI_ISL_227566|792836|A/Oregon/17/2016|Original|2016-05-05, 2016.34, 0.026114, -0.003820
EPI_ISL_221138|757417|A/Pennsylvania/30/2016|Original|2016-03-14, 2016.2, 0.026116, -0.003301
EPI_ISL_235021|840844|A/Pennsylvania/81/2016|C1|2016-04-14, 2016.28, 0.027279, -0.002434
EPI_ISL_235020|840836|A/Pennsylvania/80/2016|C1|2016-04-07, 2016.27, 0.026698, -0.002978
EPI_ISL_224132|771956|A/Massachusetts/34/2016|Original|2016-04-30, 2016.33, 0.028452, -0.001444
EPI_ISL_248037|911058|A/Utah/5387/2016|PMK1|2016-03-16, 2016.21, 0.026116, -0.003338
EPI_ISL_218132|742006|A/Nevada/19/2016|Original|2016-02-26, 2016.15, 0.026702, -0.002530
EPI_ISL_216179|732374|A/Nevada/16/2016|Original|2016-02-17, 2016.13, 0.026702, -0.002456
EPI_ISL_211954|710594|A/Wyoming/02/2016|Original|2016-01-16, 2016.04, 0.026702, -0.002124
VDL|A/swine/USA/19571/2021|Mixed|USA|2021-03-04, 2021.18, 0.056186, 0.008384
EPI_ISL_223286|768203|A/North_Carolina/37/2016|Original|2016-03-21, 2016.22, 0.027867, -0.001624
EPI_ISL_232612|827797|A/Pennsylvania/75/2016|Original|2016-03-28, 2016.24, 0.027287, -0.002277
EPI_ISL_221630|759529|A/New_Jersey/16/2016|Original|2016-03-21, 2016.22, 0.027871, -0.001620
EPI_ISL_221200|757912|A/Maine/11/2016|Original|2016-03-30, 2016.25, 0.026705, -0.002896
EPI_ISL_210299|706133|A/Michigan/08/2016|Original|2016-01-20, 2016.05, 0.026125, -0.002738
EPI_ISL_230384|814580|A/Hawaii/50/2016|Original|2016-04-19, 2016.3, 0.026709, -0.003077
EPI_ISL_214183|720591|A/Pennsylvania/04/2016|Original|2016-01-20, 2016.05, 0.027296, -0.001568
EPI_ISL_251505|935029|A/Texas/5483/2016|PMK1|2016-03-10, 2016.19, 0.027878, -0.001502
